variant_id,test_day,train_days,test_proxy_pnl,test_trade_count,test_hit_rate,threshold,rv_alpha,horizon,ridge_lambda,threshold_quantile,min_score,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip
qpconv_a0p008_h100_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.008,100,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",4.753162933774959,1,1.0,0.5,0.008,100,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",60.06638326806116,28,0.9285714285714286,0.5,0.008,100,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",20.689074065671683,105,0.5904761904761905,0.1,0.008,100,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",26.934367807847284,178,0.5280898876404494,0.1,0.008,100,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",65.99022237464192,162,0.7098765432098766,0.1,0.008,100,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",20.689074065671683,105,0.5904761904761905,0.1,0.008,100,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",26.934367807847284,178,0.5280898876404494,0.1,0.008,100,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",65.99022237464192,162,0.7098765432098766,0.1,0.008,100,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",41.378148131343366,105,0.5904761904761905,0.1,0.008,100,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",53.86873561569457,178,0.5280898876404494,0.1,0.008,100,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",131.98044474928383,162,0.7098765432098766,0.1,0.008,100,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",41.378148131343366,105,0.5904761904761905,0.1,0.008,100,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",53.86873561569457,178,0.5280898876404494,0.1,0.008,100,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",131.98044474928383,162,0.7098765432098766,0.1,0.008,100,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",59.35296661752548,105,0.5904761904761905,0.1,0.008,100,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",74.30666271262844,178,0.5280898876404494,0.1,0.008,100,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",205.78907462280142,162,0.7098765432098766,0.1,0.008,100,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",59.35296661752548,105,0.5904761904761905,0.1,0.008,100,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",74.30666271262844,178,0.5280898876404494,0.1,0.008,100,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",205.78907462280142,162,0.7098765432098766,0.1,0.008,100,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",13.477206436498331,40,0.675,0.2,0.008,100,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",21.623493378685282,68,0.6029411764705882,0.2,0.008,100,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",56.518911267862755,106,0.8207547169811321,0.2,0.008,100,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",13.477206436498331,40,0.675,0.2,0.008,100,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",21.623493378685282,68,0.6029411764705882,0.2,0.008,100,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",56.518911267862755,106,0.8207547169811321,0.2,0.008,100,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",26.954412872996663,40,0.675,0.2,0.008,100,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",43.246986757370564,68,0.6029411764705882,0.2,0.008,100,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",113.03782253572551,106,0.8207547169811321,0.2,0.008,100,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",26.954412872996663,40,0.675,0.2,0.008,100,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",43.246986757370564,68,0.6029411764705882,0.2,0.008,100,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",113.03782253572551,106,0.8207547169811321,0.2,0.008,100,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",41.60928760287515,40,0.675,0.2,0.008,100,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",70.46115200399942,68,0.6029411764705882,0.2,0.008,100,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",184.92939508937152,106,0.8207547169811321,0.2,0.008,100,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",41.60928760287515,40,0.675,0.2,0.008,100,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",70.46115200399942,68,0.6029411764705882,0.2,0.008,100,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",184.92939508937152,106,0.8207547169811321,0.2,0.008,100,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.008,100,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",1.1882907334437398,1,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",14.028053901917144,23,0.9130434782608695,0.5,0.008,100,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.008,100,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",1.1882907334437398,1,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",14.028053901917144,23,0.9130434782608695,0.5,0.008,100,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.008,100,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",2.3765814668874796,1,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",28.056107803834287,23,0.9130434782608695,0.5,0.008,100,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.008,100,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",2.3765814668874796,1,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",28.056107803834287,23,0.9130434782608695,0.5,0.008,100,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.008,100,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",4.753162933774959,1,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",45.35539883332972,23,0.9130434782608695,0.5,0.008,100,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.008,100,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",4.753162933774959,1,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",45.35539883332972,23,0.9130434782608695,0.5,0.008,100,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",25.426014796222354,138,0.572463768115942,0.1,0.008,200,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",52.732311122163594,237,0.5907172995780591,0.1,0.008,200,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",99.89761098717523,284,0.6654929577464789,0.1,0.008,200,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",25.426014796222354,138,0.572463768115942,0.1,0.008,200,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",52.732311122163594,237,0.5907172995780591,0.1,0.008,200,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",99.89761098717523,284,0.6654929577464789,0.1,0.008,200,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",50.85202959244471,138,0.572463768115942,0.1,0.008,200,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",105.46462224432719,237,0.5907172995780591,0.1,0.008,200,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",199.79522197435045,284,0.6654929577464789,0.1,0.008,200,0.1,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",50.85202959244471,138,0.572463768115942,0.1,0.008,200,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",105.46462224432719,237,0.5907172995780591,0.1,0.008,200,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",199.79522197435045,284,0.6654929577464789,0.1,0.008,200,0.1,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",73.61442955063103,138,0.572463768115942,0.1,0.008,200,0.1,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",164.58090452211056,237,0.5907172995780591,0.1,0.008,200,0.1,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",319.41489616059914,284,0.6654929577464789,0.1,0.008,200,0.1,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",73.61442955063103,138,0.572463768115942,0.1,0.008,200,0.1,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",164.58090452211056,237,0.5907172995780591,0.1,0.008,200,0.1,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",319.41489616059914,284,0.6654929577464789,0.1,0.008,200,0.1,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",15.953443503935427,64,0.609375,0.2,0.008,200,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",37.032028063772316,114,0.6578947368421053,0.2,0.008,200,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",102.3475255499433,188,0.7872340425531915,0.2,0.008,200,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",15.953443503935427,64,0.609375,0.2,0.008,200,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",37.032028063772316,114,0.6578947368421053,0.2,0.008,200,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",102.3475255499433,188,0.7872340425531915,0.2,0.008,200,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",31.906887007870854,64,0.609375,0.2,0.008,200,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",74.06405612754463,114,0.6578947368421053,0.2,0.008,200,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",204.6950510998866,188,0.7872340425531915,0.2,0.008,200,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",31.906887007870854,64,0.609375,0.2,0.008,200,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",74.06405612754463,114,0.6578947368421053,0.2,0.008,200,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",204.6950510998866,188,0.7872340425531915,0.2,0.008,200,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",50.32211954081028,64,0.609375,0.2,0.008,200,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",121.50403536884363,114,0.6578947368421053,0.2,0.008,200,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",334.1574244467462,188,0.7872340425531915,0.2,0.008,200,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",50.32211954081028,64,0.609375,0.2,0.008,200,0.1,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",121.50403536884363,114,0.6578947368421053,0.2,0.008,200,0.1,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",334.1574244467462,188,0.7872340425531915,0.2,0.008,200,0.1,0.98,0.2,1.0,4,40,20,300,60
