variant_id,proxy_pnl,day_0_proxy_pnl,day_1_proxy_pnl,day_2_proxy_pnl,min_day_proxy_pnl,positive_days,trade_count,unit_count,mean_hit_rate,threshold,rv_alpha,horizon,ridge_lambda,threshold_quantile,min_score,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip
qpconv_a0p008_h200_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,132.4420888597748,17.35275502889243,55.97900615674503,59.11032767413734,17.35275502889243,3,467,467,0.6121373177255788,0.1,0.008,200,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,133.98375173467676,17.24098495186358,57.851946033874725,58.89082074893845,17.24098495186358,3,464,464,0.6137108886107634,0.1,0.015,200,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,133.98375173467676,17.24098495186358,57.851946033874725,58.89082074893845,17.24098495186358,3,464,464,0.6137108886107634,0.1,0.015,200,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,85.50248128990732,17.11462168194319,27.36703214791747,41.02082746004666,17.11462168194319,3,377,377,0.6028732663797226,0.1,0.03,100,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,85.50248128990732,17.11462168194319,27.36703214791747,41.02082746004666,17.11462168194319,3,377,377,0.6028732663797226,0.1,0.03,100,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,85.16337696411406,17.11462168194319,27.973735371295284,40.0750199108756,17.11462168194319,3,379,379,0.6013689445326406,0.1,0.015,100,1.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,85.16337696411406,17.11462168194319,27.973735371295284,40.0750199108756,17.11462168194319,3,379,379,0.6013689445326406,0.1,0.015,100,1.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,84.98097109161105,17.11462168194319,27.973735371295284,39.892614038372585,17.11462168194319,3,380,380,0.5996732080985321,0.1,0.015,100,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,84.98097109161105,17.11462168194319,27.973735371295284,39.892614038372585,17.11462168194319,3,380,380,0.5996732080985321,0.1,0.015,100,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,85.26096732986319,17.03774639486472,28.41538225089017,39.807838684108305,17.03774639486472,3,387,387,0.5955992860962964,0.1,0.008,100,0.1,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,85.26096732986319,17.03774639486472,28.41538225089017,39.807838684108305,17.03774639486472,3,387,387,0.5955992860962964,0.1,0.008,100,0.1,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,85.19413214492474,16.970911209926257,28.41538225089017,39.807838684108305,16.970911209926257,3,386,386,0.5939652991681919,0.1,0.008,100,1.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,85.19413214492474,16.970911209926257,28.41538225089017,39.807838684108305,16.970911209926257,3,386,386,0.5939652991681919,0.1,0.008,100,1.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,85.62371676802184,16.865725781991536,27.62754773561532,41.13044325041498,16.865725781991536,3,374,374,0.6033880070546737,0.1,0.015,100,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,85.62371676802184,16.865725781991536,27.62754773561532,41.13044325041498,16.865725781991536,3,374,374,0.6033880070546737,0.1,0.015,100,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,86.11601409937347,16.566167828554654,27.629404702848895,41.92044156796993,16.566167828554654,3,375,375,0.6036457607433218,0.1,0.008,100,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,86.11601409937347,16.566167828554654,27.629404702848895,41.92044156796993,16.566167828554654,3,375,375,0.6036457607433218,0.1,0.008,100,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,103.07829936604395,14.060267772637422,38.49423744151726,50.52379415188928,14.060267772637422,3,241,241,0.6970826935731521,0.2,0.008,200,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,103.07829936604395,14.060267772637422,38.49423744151726,50.52379415188928,14.060267772637422,3,241,241,0.6970826935731521,0.2,0.008,200,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,103.07829936604395,14.060267772637422,38.49423744151726,50.52379415188928,14.060267772637422,3,241,241,0.6970826935731521,0.2,0.008,200,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,103.07829936604395,14.060267772637422,38.49423744151726,50.52379415188928,14.060267772637422,3,241,241,0.6970826935731521,0.2,0.008,200,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,98.70278700375579,13.29487587341818,35.08721113383492,50.32069999650268,13.29487587341818,3,221,221,0.7088643790849672,0.2,0.03,200,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,98.70278700375579,13.29487587341818,35.08721113383492,50.32069999650268,13.29487587341818,3,221,221,0.7088643790849672,0.2,0.03,200,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,103.09852295771178,13.273017121081823,37.706341479509895,52.119164357120056,13.273017121081823,3,230,230,0.7040771150285762,0.2,0.03,200,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,103.09852295771178,13.273017121081823,37.706341479509895,52.119164357120056,13.273017121081823,3,230,230,0.7040771150285762,0.2,0.03,200,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,103.09852295771178,13.273017121081823,37.706341479509895,52.119164357120056,13.273017121081823,3,230,230,0.7040771150285762,0.2,0.03,200,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,103.09852295771178,13.273017121081823,37.706341479509895,52.119164357120056,13.273017121081823,3,230,230,0.7040771150285762,0.2,0.03,200,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,101.5389304831893,13.01535663901176,37.771471315114155,50.75210252906339,13.01535663901176,3,235,235,0.6999757389645523,0.2,0.015,200,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,101.5389304831893,13.01535663901176,37.771471315114155,50.75210252906339,13.01535663901176,3,235,235,0.6999757389645523,0.2,0.015,200,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,101.12821219250968,13.01535663901176,37.761625832225995,50.35122972127192,13.01535663901176,3,237,237,0.6948426260456335,0.2,0.015,200,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,101.12821219250968,13.01535663901176,37.761625832225995,50.35122972127192,13.01535663901176,3,237,237,0.6948426260456335,0.2,0.015,200,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,98.38285928441509,13.01535663901176,35.08125440431403,50.2862482410893,13.01535663901176,3,229,229,0.6977180512995119,0.2,0.015,200,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,98.38285928441509,13.01535663901176,35.08125440431403,50.2862482410893,13.01535663901176,3,229,229,0.6977180512995119,0.2,0.015,200,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,73.3863735735688,12.564388221681652,20.228300806929994,40.59368454495716,12.564388221681652,3,175,175,0.6872556207233625,0.2,0.03,100,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,73.3863735735688,12.564388221681652,20.228300806929994,40.59368454495716,12.564388221681652,3,175,175,0.6872556207233625,0.2,0.03,100,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,97.88833387048838,12.504122076899893,36.08664709026928,49.2975647033192,12.504122076899893,3,232,232,0.6975222066386162,0.2,0.008,200,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,97.88833387048838,12.504122076899893,36.08664709026928,49.2975647033192,12.504122076899893,3,232,232,0.6975222066386162,0.2,0.008,200,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,71.20449261537185,11.542850731764865,19.06795733864982,40.59368454495716,11.542850731764865,3,172,172,0.6880728891239203,0.2,0.015,100,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,71.20449261537185,11.542850731764865,19.06795733864982,40.59368454495716,11.542850731764865,3,172,172,0.6880728891239203,0.2,0.015,100,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,70.9603051117497,11.298663228142715,19.06795733864982,40.59368454495716,11.298663228142715,3,173,173,0.6813524590163934,0.2,0.015,100,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,70.9603051117497,11.298663228142715,19.06795733864982,40.59368454495716,11.298663228142715,3,173,173,0.6813524590163934,0.2,0.015,100,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h100_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,70.9603051117497,11.298663228142715,19.06795733864982,40.59368454495716,11.298663228142715,3,173,173,0.6813524590163934,0.2,0.03,100,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h100_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,70.9603051117497,11.298663228142715,19.06795733864982,40.59368454495716,11.298663228142715,3,173,173,0.6813524590163934,0.2,0.03,100,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,71.26291432773162,11.181056322912738,19.713690624157238,40.368167380661646,11.181056322912738,3,166,166,0.6877177388870158,0.2,0.008,100,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,71.26291432773162,11.181056322912738,19.713690624157238,40.368167380661646,11.181056322912738,3,166,166,0.6877177388870158,0.2,0.008,100,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,70.48178018417083,11.173346601236164,18.98278479987868,40.32564878305599,11.173346601236164,3,167,167,0.6761273209549072,0.2,0.015,100,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,70.48178018417083,11.173346601236164,18.98278479987868,40.32564878305599,11.173346601236164,3,167,167,0.6761273209549072,0.2,0.015,100,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,70.26037931908866,10.929159097614011,19.06795733864982,40.26326288282482,10.929159097614011,3,169,169,0.671416561580496,0.2,0.03,100,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,70.26037931908866,10.929159097614011,19.06795733864982,40.26326288282482,10.929159097614011,3,169,169,0.671416561580496,0.2,0.03,100,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,71.7971430968965,10.612516720471932,20.590941831467415,40.59368454495716,10.612516720471932,3,173,173,0.6794354838709676,0.2,0.008,100,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,71.7971430968965,10.612516720471932,20.590941831467415,40.59368454495716,10.612516720471932,3,173,173,0.6794354838709676,0.2,0.008,100,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,70.63679962861633,10.612516720471932,19.43059836318724,40.59368454495716,10.612516720471932,3,172,172,0.6773202009518773,0.2,0.008,100,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,70.63679962861633,10.612516720471932,19.43059836318724,40.59368454495716,10.612516720471932,3,172,172,0.6773202009518773,0.2,0.008,100,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,140.68751095212963,0.0,17.939374322346076,122.74813662978355,0.0,2,40,139,0.8714285714285714,0.5,0.015,400,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,140.68751095212963,0.0,17.939374322346076,122.74813662978355,0.0,2,40,139,0.8714285714285714,0.5,0.015,400,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,134.61996205664323,0.0,17.939374322346076,116.68058773429715,0.0,2,39,135,0.8705882352941177,0.5,0.015,400,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,134.61996205664323,0.0,17.939374322346076,116.68058773429715,0.0,2,39,135,0.8705882352941177,0.5,0.015,400,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,134.17002249570652,0.0,15.756858608787084,118.41316388691942,0.0,2,37,129,0.8446969696969697,0.5,0.008,400,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,134.17002249570652,0.0,15.756858608787084,118.41316388691942,0.0,2,37,129,0.8446969696969697,0.5,0.008,400,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h400_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,134.17002249570652,0.0,15.756858608787084,118.41316388691942,0.0,2,37,129,0.8446969696969697,0.5,0.008,400,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h400_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,134.17002249570652,0.0,15.756858608787084,118.41316388691942,0.0,2,37,129,0.8446969696969697,0.5,0.008,400,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h400_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,128.44540179739,0.0,17.220431119486605,111.2249706779034,0.0,2,33,113,0.9666666666666667,0.5,0.008,400,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h400_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,128.44540179739,0.0,17.220431119486605,111.2249706779034,0.0,2,33,113,0.9666666666666667,0.5,0.008,400,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h400_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,120.30054373533275,0.0,20.203953364136915,100.09659037119584,0.0,2,37,126,0.8844086021505376,0.5,0.03,400,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h400_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,120.30054373533275,0.0,20.203953364136915,100.09659037119584,0.0,2,37,126,0.8844086021505376,0.5,0.03,400,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h400_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,120.30054373533275,0.0,20.203953364136915,100.09659037119584,0.0,2,37,126,0.8844086021505376,0.5,0.03,400,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h400_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,120.30054373533275,0.0,20.203953364136915,100.09659037119584,0.0,2,37,126,0.8844086021505376,0.5,0.03,400,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,116.67766696548546,0.0,19.402946833045597,97.27472013243985,0.0,2,34,115,0.9666666666666667,0.5,0.015,400,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,116.67766696548546,0.0,19.402946833045597,97.27472013243985,0.0,2,34,115,0.9666666666666667,0.5,0.015,400,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h400_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,113.14567782036372,0.0,19.402946833045597,93.74273098731811,0.0,2,33,112,0.9655172413793103,0.5,0.03,400,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h400_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,113.14567782036372,0.0,19.402946833045597,93.74273098731811,0.0,2,33,112,0.9655172413793103,0.5,0.03,400,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,83.1174393427834,0.0,8.99724050873341,74.12019883404999,0.0,2,40,80,0.8714285714285714,0.5,0.015,400,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,83.1174393427834,0.0,8.99724050873341,74.12019883404999,0.0,2,40,80,0.8714285714285714,0.5,0.015,400,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,80.0836648950402,0.0,8.99724050873341,71.08642438630679,0.0,2,39,78,0.8705882352941177,0.5,0.015,400,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,80.0836648950402,0.0,8.99724050873341,71.08642438630679,0.0,2,39,78,0.8705882352941177,0.5,0.015,400,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,79.13619965742781,0.0,7.905982651953915,71.23021700547389,0.0,2,37,74,0.8446969696969697,0.5,0.008,400,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,79.13619965742781,0.0,7.905982651953915,71.23021700547389,0.0,2,37,74,0.8446969696969697,0.5,0.008,400,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h400_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,79.13619965742781,0.0,7.905982651953915,71.23021700547389,0.0,2,37,74,0.8446969696969697,0.5,0.008,400,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h400_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,79.13619965742781,0.0,7.905982651953915,71.23021700547389,0.0,2,37,74,0.8446969696969697,0.5,0.008,400,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h400_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,76.27388930826956,0.0,8.637768907303673,67.6361204009659,0.0,2,33,66,0.9666666666666667,0.5,0.008,400,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h400_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,76.27388930826956,0.0,8.637768907303673,67.6361204009659,0.0,2,33,66,0.9666666666666667,0.5,0.008,400,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h400_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,73.30138557468344,0.0,10.506959869927302,62.79442570475614,0.0,2,37,74,0.8844086021505376,0.5,0.03,400,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h400_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,73.30138557468344,0.0,10.506959869927302,62.79442570475614,0.0,2,37,74,0.8844086021505376,0.5,0.03,400,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h400_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,73.30138557468344,0.0,10.506959869927302,62.79442570475614,0.0,2,37,74,0.8844086021505376,0.5,0.03,400,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h400_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,73.30138557468344,0.0,10.506959869927302,62.79442570475614,0.0,2,37,74,0.8844086021505376,0.5,0.03,400,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,71.11251734946131,0.0,9.72902676408317,61.38349058537814,0.0,2,34,68,0.9666666666666667,0.5,0.015,400,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,71.11251734946131,0.0,9.72902676408317,61.38349058537814,0.0,2,34,68,0.9666666666666667,0.5,0.015,400,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h400_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,68.75785791938014,0.0,9.72902676408317,59.02883115529698,0.0,2,33,66,0.9655172413793103,0.5,0.03,400,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h400_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,68.75785791938014,0.0,9.72902676408317,59.02883115529698,0.0,2,33,66,0.9655172413793103,0.5,0.03,400,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,46.0368018762496,0.0,10.924599127232948,35.112202749016646,0.0,2,12,43,1.0,0.5,0.03,200,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,46.0368018762496,0.0,10.924599127232948,35.112202749016646,0.0,2,12,43,1.0,0.5,0.03,200,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,46.0368018762496,0.0,10.924599127232948,35.112202749016646,0.0,2,12,43,1.0,0.5,0.03,200,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,46.0368018762496,0.0,10.924599127232948,35.112202749016646,0.0,2,12,43,1.0,0.5,0.03,200,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,41.60117029533788,0.0,8.787557249263845,32.81361304607404,0.0,2,10,36,1.0,0.5,0.03,200,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,41.60117029533788,0.0,8.787557249263845,32.81361304607404,0.0,2,10,36,1.0,0.5,0.03,200,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,41.5587196713917,0.0,4.498620254366705,37.06009941702499,0.0,2,40,40,0.8714285714285714,0.5,0.015,400,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,41.5587196713917,0.0,4.498620254366705,37.06009941702499,0.0,2,40,40,0.8714285714285714,0.5,0.015,400,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,41.267044143956035,0.0,6.154841394939389,35.112202749016646,0.0,2,11,39,1.0,0.5,0.008,200,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,41.267044143956035,0.0,6.154841394939389,35.112202749016646,0.0,2,11,39,1.0,0.5,0.008,200,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,41.267044143956035,0.0,6.154841394939389,35.112202749016646,0.0,2,11,39,1.0,0.5,0.008,200,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,41.267044143956035,0.0,6.154841394939389,35.112202749016646,0.0,2,11,39,1.0,0.5,0.008,200,1.0,0.98,0.5,1.0,4,40,20,300,60
