variant_id,k_micro,k_imbalance,threshold,max_order_clip,passive_offset,return_code,run_kind,artifact_mode,run_id,flat_dir,stdout_tail,stderr_tail,rust_final_pnl_total,own_trade_count,turnover_units,notional_turnover
hydro_k1_imb1p35_thr0_clip20_po1,1.0,1.35,0.0,20,1,0,rank,none,hydro_k1_imb1p35_thr0_clip20_po1-rank-1777185847348,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0_clip20_po1-rank-1777185847348,trader: hydro_k1_imb1p35_thr0_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0_clip20_po1-rank-1777185847348 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0_clip20_po1-rank-1777185847348/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0_clip20_po1-rank-1777185847348/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0_clip20_po1-rank-1777185847348/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1_imb1p35_thr0p1_clip20_po0,1.0,1.35,0.1,20,0,0,rank,none,hydro_k1_imb1p35_thr0p1_clip20_po0-rank-1777185848671,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p1_clip20_po0-rank-1777185848671,trader: hydro_k1_imb1p35_thr0p1_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p1_clip20_po0-rank-1777185848671 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p1_clip20_po0-rank-1777185848671/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p1_clip20_po0-rank-1777185848671/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p1_clip20_po0-rank-1777185848671/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1_imb1p35_thr0p1_clip20_po1,1.0,1.35,0.1,20,1,0,rank,none,hydro_k1_imb1p35_thr0p1_clip20_po1-rank-1777185849988,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p1_clip20_po1-rank-1777185849988,trader: hydro_k1_imb1p35_thr0p1_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p1_clip20_po1-rank-1777185849988 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p1_clip20_po1-rank-1777185849988/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p1_clip20_po1-rank-1777185849988/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p1_clip20_po1-rank-1777185849988/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1_imb1p35_thr0p2_clip20_po0,1.0,1.35,0.2,20,0,0,rank,none,hydro_k1_imb1p35_thr0p2_clip20_po0-rank-1777185851331,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po0-rank-1777185851331,trader: hydro_k1_imb1p35_thr0p2_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po0-rank-1777185851331 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po0-rank-1777185851331/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po0-rank-1777185851331/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po0-rank-1777185851331/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1_imb1p35_thr0p2_clip20_po1,1.0,1.35,0.2,20,1,0,rank,none,hydro_k1_imb1p35_thr0p2_clip20_po1-rank-1777185852672,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po1-rank-1777185852672,trader: hydro_k1_imb1p35_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po1-rank-1777185852672 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po1-rank-1777185852672/round3-day-0-*\nD+1               1    10000           2      -310.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po1-rank-1777185852672/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po1-rank-1777185852672/round3-day+2-*\nTOTAL             -    30000          11       395.00  -\n,,395.0,11,,
hydro_k1_imb1p5_thr0_clip20_po0,1.0,1.5,0.0,20,0,0,rank,none,hydro_k1_imb1p5_thr0_clip20_po0-rank-1777185854004,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0_clip20_po0-rank-1777185854004,trader: hydro_k1_imb1p5_thr0_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0_clip20_po0-rank-1777185854004 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0_clip20_po0-rank-1777185854004/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0_clip20_po0-rank-1777185854004/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0_clip20_po0-rank-1777185854004/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1_imb1p5_thr0_clip20_po1,1.0,1.5,0.0,20,1,0,rank,none,hydro_k1_imb1p5_thr0_clip20_po1-rank-1777185855385,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0_clip20_po1-rank-1777185855385,trader: hydro_k1_imb1p5_thr0_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0_clip20_po1-rank-1777185855385 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0_clip20_po1-rank-1777185855385/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0_clip20_po1-rank-1777185855385/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0_clip20_po1-rank-1777185855385/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1_imb1p5_thr0p1_clip20_po0,1.0,1.5,0.1,20,0,0,rank,none,hydro_k1_imb1p5_thr0p1_clip20_po0-rank-1777185856738,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p1_clip20_po0-rank-1777185856738,trader: hydro_k1_imb1p5_thr0p1_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p1_clip20_po0-rank-1777185856738 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p1_clip20_po0-rank-1777185856738/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p1_clip20_po0-rank-1777185856738/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p1_clip20_po0-rank-1777185856738/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1_imb1p5_thr0p1_clip20_po1,1.0,1.5,0.1,20,1,0,rank,none,hydro_k1_imb1p5_thr0p1_clip20_po1-rank-1777185858066,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p1_clip20_po1-rank-1777185858066,trader: hydro_k1_imb1p5_thr0p1_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p1_clip20_po1-rank-1777185858066 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p1_clip20_po1-rank-1777185858066/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p1_clip20_po1-rank-1777185858066/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p1_clip20_po1-rank-1777185858066/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1_imb1p5_thr0p2_clip20_po0,1.0,1.5,0.2,20,0,0,rank,none,hydro_k1_imb1p5_thr0p2_clip20_po0-rank-1777185859399,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p2_clip20_po0-rank-1777185859399,trader: hydro_k1_imb1p5_thr0p2_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p2_clip20_po0-rank-1777185859399 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p2_clip20_po0-rank-1777185859399/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p2_clip20_po0-rank-1777185859399/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p2_clip20_po0-rank-1777185859399/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1_imb1p5_thr0p2_clip20_po1,1.0,1.5,0.2,20,1,0,rank,none,hydro_k1_imb1p5_thr0p2_clip20_po1-rank-1777185860736,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p2_clip20_po1-rank-1777185860736,trader: hydro_k1_imb1p5_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p2_clip20_po1-rank-1777185860736 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p2_clip20_po1-rank-1777185860736/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p2_clip20_po1-rank-1777185860736/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p5_thr0p2_clip20_po1-rank-1777185860736/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p1_imb1_thr0_clip20_po0,1.1,1.0,0.0,20,0,0,rank,none,hydro_k1p1_imb1_thr0_clip20_po0-rank-1777185862062,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0_clip20_po0-rank-1777185862062,trader: hydro_k1p1_imb1_thr0_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0_clip20_po0-rank-1777185862062 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0_clip20_po0-rank-1777185862062/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0_clip20_po0-rank-1777185862062/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0_clip20_po0-rank-1777185862062/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p1_imb1_thr0_clip20_po1,1.1,1.0,0.0,20,1,0,rank,none,hydro_k1p1_imb1_thr0_clip20_po1-rank-1777185863415,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0_clip20_po1-rank-1777185863415,trader: hydro_k1p1_imb1_thr0_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0_clip20_po1-rank-1777185863415 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0_clip20_po1-rank-1777185863415/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0_clip20_po1-rank-1777185863415/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0_clip20_po1-rank-1777185863415/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p1_imb1_thr0p1_clip20_po0,1.1,1.0,0.1,20,0,0,rank,none,hydro_k1p1_imb1_thr0p1_clip20_po0-rank-1777185864768,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p1_clip20_po0-rank-1777185864768,trader: hydro_k1p1_imb1_thr0p1_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p1_clip20_po0-rank-1777185864768 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p1_clip20_po0-rank-1777185864768/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p1_clip20_po0-rank-1777185864768/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p1_clip20_po0-rank-1777185864768/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p1_imb1_thr0p1_clip20_po1,1.1,1.0,0.1,20,1,0,rank,none,hydro_k1p1_imb1_thr0p1_clip20_po1-rank-1777185866109,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p1_clip20_po1-rank-1777185866109,trader: hydro_k1p1_imb1_thr0p1_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p1_clip20_po1-rank-1777185866109 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p1_clip20_po1-rank-1777185866109/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p1_clip20_po1-rank-1777185866109/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p1_clip20_po1-rank-1777185866109/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
