name,total,d1,d2,d3,rc,path,params
fair_iw0_strong_fm0p1_fc2,733969.0,261612.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_strong_fm0p1_fc2.py,(0, 'strong', 0.1, 2, 999, 0, 0, 0, False)
act_iw0_small_tr8_e2,733969.0,261612.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr8_e2.py,(0, 'core', 0, 0, 8, 2, 20, 80, True)
act_iw0_small_tr8_e4,733969.0,261612.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr8_e4.py,(0, 'core', 0, 0, 8, 4, 20, 80, True)
act_iw0_small_tr8_e6,733969.0,261612.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr8_e6.py,(0, 'core', 0, 0, 8, 6, 20, 80, True)
act_iw0_small_tr8_e8,733969.0,261612.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr8_e8.py,(0, 'core', 0, 0, 8, 8, 20, 80, True)
act_iw0_all_tr8_e2,733933.0,261576.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr8_e2.py,(0, 'core', 0, 0, 8, 2, 20, 80, False)
act_iw0_all_tr8_e4,733933.0,261576.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr8_e4.py,(0, 'core', 0, 0, 8, 4, 20, 80, False)
act_iw0_all_tr8_e6,733933.0,261576.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr8_e6.py,(0, 'core', 0, 0, 8, 6, 20, 80, False)
act_iw0_all_tr8_e8,733933.0,261576.0,205530.0,266827.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr8_e8.py,(0, 'core', 0, 0, 8, 8, 20, 80, False)
act_iw0_small_tr2_e2,733840.0,261612.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr2_e2.py,(0, 'core', 0, 0, 2, 2, 20, 80, True)
act_iw0_small_tr3_e2,733840.0,261612.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr3_e2.py,(0, 'core', 0, 0, 3, 2, 20, 80, True)
act_iw0_small_tr3_e4,733840.0,261612.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr3_e4.py,(0, 'core', 0, 0, 3, 4, 20, 80, True)
act_iw0_small_tr3_e6,733840.0,261612.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr3_e6.py,(0, 'core', 0, 0, 3, 6, 20, 80, True)
act_iw0_small_tr3_e8,733840.0,261612.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr3_e8.py,(0, 'core', 0, 0, 3, 8, 20, 80, True)
act_iw0_small_tr5_e2,733840.0,261612.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr5_e2.py,(0, 'core', 0, 0, 5, 2, 20, 80, True)
act_iw0_small_tr5_e4,733840.0,261612.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr5_e4.py,(0, 'core', 0, 0, 5, 4, 20, 80, True)
act_iw0_small_tr5_e6,733840.0,261612.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr5_e6.py,(0, 'core', 0, 0, 5, 6, 20, 80, True)
act_iw0_small_tr5_e8,733840.0,261612.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_small_tr5_e8.py,(0, 'core', 0, 0, 5, 8, 20, 80, True)
fair_iw0_core_fm0p25_fc4,733804.0,261558.0,205530.0,266716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_core_fm0p25_fc4.py,(0, 'core', 0.25, 4, 999, 0, 0, 0, False)
fair_iw0_core_fm0p5_fc6,733804.0,261558.0,205530.0,266716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_core_fm0p5_fc6.py,(0, 'core', 0.5, 6, 999, 0, 0, 0, False)
fair_iw0_core_fm1p0_fc8,733804.0,261558.0,205530.0,266716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_core_fm1p0_fc8.py,(0, 'core', 1.0, 8, 999, 0, 0, 0, False)
fair_iw0_broad_fm0p25_fc4,733804.0,261558.0,205530.0,266716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_broad_fm0p25_fc4.py,(0, 'broad', 0.25, 4, 999, 0, 0, 0, False)
fair_iw0_broad_fm0p5_fc6,733804.0,261558.0,205530.0,266716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_broad_fm0p5_fc6.py,(0, 'broad', 0.5, 6, 999, 0, 0, 0, False)
fair_iw0_broad_fm1p0_fc8,733804.0,261558.0,205530.0,266716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_broad_fm1p0_fc8.py,(0, 'broad', 1.0, 8, 999, 0, 0, 0, False)
fair_iw0_strong_fm0p25_fc4,733804.0,261558.0,205530.0,266716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_strong_fm0p25_fc4.py,(0, 'strong', 0.25, 4, 999, 0, 0, 0, False)
fair_iw0_strong_fm0p5_fc6,733804.0,261558.0,205530.0,266716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_strong_fm0p5_fc6.py,(0, 'strong', 0.5, 6, 999, 0, 0, 0, False)
fair_iw0_strong_fm1p0_fc8,733804.0,261558.0,205530.0,266716.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/fair_iw0_strong_fm1p0_fc8.py,(0, 'strong', 1.0, 8, 999, 0, 0, 0, False)
act_iw0_all_tr2_e2,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr2_e2.py,(0, 'core', 0, 0, 2, 2, 20, 80, False)
act_iw0_all_tr2_e4,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr2_e4.py,(0, 'core', 0, 0, 2, 4, 20, 80, False)
act_iw0_all_tr2_e6,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr2_e6.py,(0, 'core', 0, 0, 2, 6, 20, 80, False)
act_iw0_all_tr2_e8,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr2_e8.py,(0, 'core', 0, 0, 2, 8, 20, 80, False)
act_iw0_all_tr3_e2,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr3_e2.py,(0, 'core', 0, 0, 3, 2, 20, 80, False)
act_iw0_all_tr3_e4,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr3_e4.py,(0, 'core', 0, 0, 3, 4, 20, 80, False)
act_iw0_all_tr3_e6,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr3_e6.py,(0, 'core', 0, 0, 3, 6, 20, 80, False)
act_iw0_all_tr3_e8,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr3_e8.py,(0, 'core', 0, 0, 3, 8, 20, 80, False)
act_iw0_all_tr5_e2,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr5_e2.py,(0, 'core', 0, 0, 5, 2, 20, 80, False)
act_iw0_all_tr5_e4,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr5_e4.py,(0, 'core', 0, 0, 5, 4, 20, 80, False)
act_iw0_all_tr5_e6,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr5_e6.py,(0, 'core', 0, 0, 5, 6, 20, 80, False)
act_iw0_all_tr5_e8,733804.0,261576.0,205530.0,266698.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iw0_all_tr5_e8.py,(0, 'core', 0, 0, 5, 8, 20, 80, False)
