variant_id,day,rv_alpha,rv_weight,forecast_rho,min_vol_edge,min_price_edge,cost_buffer,exit_vol_edge,vega_clip_scale,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip,gamma_hedge_sensitivity,gamma_hedge_min_threshold,final_pnl_total,own_trade_count,traded_qty,final_position_underlying,pnl_underlying,pnl_options
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,3.0,8,-1422.0,680,920,-200,-1987.0,565.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,3.0,8,2032.5,575,917,-197,-5854.5,7887.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,3.0,8,1844.5,326,917,-197,-4787.5,6632.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8,-1290.0,676,909,-189,-1855.0,565.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8,2306.5,570,909,-189,-5580.5,7887.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8,1844.5,326,917,-197,-4787.5,6632.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8,-1422.0,680,920,-200,-1987.0,565.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8,2032.5,575,917,-197,-5854.5,7887.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8,1844.5,326,917,-197,-4787.5,6632.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8,-1290.0,676,909,-189,-1855.0,565.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8,2306.5,570,909,-189,-5580.5,7887.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8,1844.5,326,917,-197,-4787.5,6632.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,3.0,8,-1422.0,680,920,-200,-1987.0,565.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,3.0,8,2032.5,575,917,-197,-5854.5,7887.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,3.0,8,1844.5,326,917,-197,-4787.5,6632.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8,-1415.0,193,907,-187,-2103.0,688.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8,2073.5,195,905,-185,-4656.5,6730.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8,-1502.0,194,920,-200,-2190.0,688.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8,1668.0,193,920,-200,-5062.0,6730.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8,-1556.0,104,913,-193,-2174.0,618.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8,1291.0,106,920,-200,-4970.0,6261.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8,-1704.0,105,920,-200,-2322.0,618.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8,1408.0,106,916,-196,-4853.0,6261.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8,-1415.0,193,907,-187,-2103.0,688.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8,2073.5,195,905,-185,-4656.5,6730.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8,-1502.0,194,920,-200,-2190.0,688.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8,1668.0,193,920,-200,-5062.0,6730.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8,-1556.0,104,913,-193,-2174.0,618.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8,1291.0,106,920,-200,-4970.0,6261.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8,-1704.0,105,920,-200,-2322.0,618.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8,1408.0,106,916,-196,-4853.0,6261.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8,-1756.0,601,906,-186,-2560.0,804.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8,2167.5,559,909,-189,-5857.5,8025.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8,2082.5,326,917,-197,-4787.5,6870.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8,-1914.0,611,920,-200,-2718.0,804.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8,2009.5,566,917,-197,-6015.5,8025.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8,2082.5,326,917,-197,-4787.5,6870.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8,-1756.0,601,906,-186,-2560.0,804.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8,2167.5,559,909,-189,-5857.5,8025.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8,2082.5,326,917,-197,-4787.5,6870.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8,-1914.0,611,920,-200,-2718.0,804.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8,2009.5,566,917,-197,-6015.5,8025.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8,2082.5,326,917,-197,-4787.5,6870.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8,-1756.0,601,906,-186,-2560.0,804.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8,2167.5,559,909,-189,-5857.5,8025.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8,2082.5,326,917,-197,-4787.5,6870.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8,-1914.0,611,920,-200,-2718.0,804.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8,2009.5,566,917,-197,-6015.5,8025.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8,2082.5,326,917,-197,-4787.5,6870.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8,-1756.0,601,906,-186,-2560.0,804.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8,2167.5,559,909,-189,-5857.5,8025.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8,2082.5,326,917,-197,-4787.5,6870.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8,-1914.0,611,920,-200,-2718.0,804.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8,2009.5,566,917,-197,-6015.5,8025.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8,2082.5,326,917,-197,-4787.5,6870.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8,-1706.0,190,901,-181,-1614.0,-92.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8,1365.0,192,914,-194,-4827.0,6192.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8,-1848.0,197,920,-200,-1756.0,-92.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8,1242.0,193,920,-200,-4950.0,6192.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8,-2019.0,106,920,-200,-2072.0,53.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8,1031.0,108,920,-200,-4892.0,5923.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8,-2066.0,109,920,-200,-2119.0,53.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8,1039.0,109,920,-200,-4884.0,5923.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8,-1706.0,190,901,-181,-1614.0,-92.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8,1365.0,192,914,-194,-4827.0,6192.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8,-1848.0,197,920,-200,-1756.0,-92.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8,1242.0,193,920,-200,-4950.0,6192.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8,-2019.0,106,920,-200,-2072.0,53.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8,1031.0,108,920,-200,-4892.0,5923.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8,-2066.0,109,920,-200,-2119.0,53.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8,1039.0,109,920,-200,-4884.0,5923.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8,-1290.0,676,909,-189,-1855.0,565.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8,2306.5,570,909,-189,-5580.5,7887.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8,1844.5,326,917,-197,-4787.5,6632.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8,-1422.0,680,920,-200,-1987.0,565.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8,2032.5,575,917,-197,-5854.5,7887.0
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8,1844.5,326,917,-197,-4787.5,6632.0
