variant_id,final_pnl_total,day_0_pnl,day_1_pnl,day_2_pnl,mean_day_pnl,std_day_pnl,min_day_pnl,positive_days,stability_score,own_trade_count,traded_qty,rv_alpha,rv_weight,forecast_rho,min_vol_edge,min_price_edge,cost_buffer,exit_vol_edge,vega_clip_scale,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip,gamma_hedge_sensitivity,gamma_hedge_min_threshold
gamma_a0p015_w0p95_rho0p2_e0p055_pe1_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1181.0,-1630.0,1382.0,1429.0,393.6666666666667,1431.077061361671,-1630.0,2,0.27508418469919255,304,2760,0.015,0.95,0.2,0.055,1.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p055_pe1_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1181.0,-1630.0,1382.0,1429.0,393.6666666666667,1431.077061361671,-1630.0,2,0.27508418469919255,304,2760,0.015,0.95,0.2,0.055,1.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p055_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1316.0,-1644.0,1358.5,1601.5,438.6666666666667,1476.0053259464285,-1644.0,2,0.29719856626201013,574,2738,0.015,0.95,0.2,0.055,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p055_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1316.0,-1644.0,1358.5,1601.5,438.6666666666667,1476.0053259464285,-1644.0,2,0.29719856626201013,574,2738,0.015,0.95,0.2,0.055,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p055_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1316.0,-1644.0,1358.5,1601.5,438.6666666666667,1476.0053259464285,-1644.0,2,0.29719856626201013,574,2738,0.015,0.95,0.2,0.055,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p055_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1316.0,-1644.0,1358.5,1601.5,438.6666666666667,1476.0053259464285,-1644.0,2,0.29719856626201013,574,2738,0.015,0.95,0.2,0.055,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,985.5,-1662.0,1218.5,1429.0,328.5,1410.1170755177268,-1662.0,2,0.23295938025511656,304,2749,0.015,0.7,0.0,0.035,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,985.5,-1662.0,1218.5,1429.0,328.5,1410.1170755177268,-1662.0,2,0.23295938025511656,304,2749,0.015,0.7,0.0,0.035,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,985.5,-1662.0,1218.5,1429.0,328.5,1410.1170755177268,-1662.0,2,0.23295938025511656,304,2749,0.015,0.7,0.0,0.035,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,985.5,-1662.0,1218.5,1429.0,328.5,1410.1170755177268,-1662.0,2,0.23295938025511656,304,2749,0.015,0.7,0.0,0.035,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1322.5,-1665.0,1386.0,1601.5,440.8333333333333,1491.6457540433505,-1665.0,2,0.29553486954800545,575,2739,0.015,0.95,0.0,0.055,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1322.5,-1665.0,1386.0,1601.5,440.8333333333333,1491.6457540433505,-1665.0,2,0.29553486954800545,575,2739,0.015,0.95,0.0,0.055,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1322.5,-1665.0,1386.0,1601.5,440.8333333333333,1491.6457540433505,-1665.0,2,0.29553486954800545,575,2739,0.015,0.95,0.0,0.055,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1322.5,-1665.0,1386.0,1601.5,440.8333333333333,1491.6457540433505,-1665.0,2,0.29553486954800545,575,2739,0.015,0.95,0.0,0.055,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1301.0,-1674.0,1526.0,1449.0,433.6666666666667,1490.676878319227,-1674.0,2,0.29091929510260134,577,2755,0.015,0.7,0.2,0.035,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1301.0,-1674.0,1526.0,1449.0,433.6666666666667,1490.676878319227,-1674.0,2,0.29091929510260134,577,2755,0.015,0.7,0.2,0.035,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1301.0,-1674.0,1526.0,1449.0,433.6666666666667,1490.676878319227,-1674.0,2,0.29091929510260134,577,2755,0.015,0.7,0.2,0.035,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1301.0,-1674.0,1526.0,1449.0,433.6666666666667,1490.676878319227,-1674.0,2,0.29091929510260134,577,2755,0.015,0.7,0.2,0.035,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2192.0,-1683.0,2066.5,1808.5,730.6666666666666,1709.9670724575046,-1683.0,2,0.4272986763517913,1165,2715,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2192.0,-1683.0,2066.5,1808.5,730.6666666666666,1709.9670724575046,-1683.0,2,0.4272986763517913,1165,2715,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2192.0,-1683.0,2066.5,1808.5,730.6666666666666,1709.9670724575046,-1683.0,2,0.4272986763517913,1165,2715,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2192.0,-1683.0,2066.5,1808.5,730.6666666666666,1709.9670724575046,-1683.0,2,0.4272986763517913,1165,2715,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1981.5,-1683.0,2066.5,1598.0,660.5,1668.106161689557,-1683.0,2,0.39595801224702054,1199,2724,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1981.5,-1683.0,2066.5,1598.0,660.5,1668.106161689557,-1683.0,2,0.39595801224702054,1199,2724,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1981.5,-1683.0,2066.5,1598.0,660.5,1668.106161689557,-1683.0,2,0.39595801224702054,1199,2724,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1981.5,-1683.0,2066.5,1598.0,660.5,1668.106161689557,-1683.0,2,0.39595801224702054,1199,2724,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1652.0,-1686.0,1736.5,1601.5,550.6666666666666,1582.522160631215,-1686.0,2,0.34796774438007,574,2741,0.015,0.7,0.2,0.035,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1652.0,-1686.0,1736.5,1601.5,550.6666666666666,1582.522160631215,-1686.0,2,0.34796774438007,574,2741,0.015,0.7,0.2,0.035,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1652.0,-1686.0,1736.5,1601.5,550.6666666666666,1582.522160631215,-1686.0,2,0.34796774438007,574,2741,0.015,0.7,0.2,0.035,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1652.0,-1686.0,1736.5,1601.5,550.6666666666666,1582.522160631215,-1686.0,2,0.34796774438007,574,2741,0.015,0.7,0.2,0.035,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p035_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1543.5,-1689.0,1476.0,1756.5,514.5,1562.3122287174226,-1689.0,2,0.32931957552559676,1171,2734,0.015,0.95,0.2,0.035,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p035_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1543.5,-1689.0,1476.0,1756.5,514.5,1562.3122287174226,-1689.0,2,0.32931957552559676,1171,2734,0.015,0.95,0.2,0.035,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p035_pe1_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1543.5,-1689.0,1476.0,1756.5,514.5,1562.3122287174226,-1689.0,2,0.32931957552559676,1171,2734,0.015,0.95,0.2,0.035,1.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p035_pe1_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1543.5,-1689.0,1476.0,1756.5,514.5,1562.3122287174226,-1689.0,2,0.32931957552559676,1171,2734,0.015,0.95,0.2,0.035,1.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p035_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1384.0,-1689.0,1476.0,1597.0,461.3333333333333,1521.3174845800231,-1689.0,2,0.30324592861718563,1206,2741,0.015,0.95,0.2,0.035,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p035_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1384.0,-1689.0,1476.0,1597.0,461.3333333333333,1521.3174845800231,-1689.0,2,0.30324592861718563,1206,2741,0.015,0.95,0.2,0.035,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p035_pe1_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1384.0,-1689.0,1476.0,1597.0,461.3333333333333,1521.3174845800231,-1689.0,2,0.30324592861718563,1206,2741,0.015,0.95,0.2,0.035,1.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0p2_e0p035_pe1_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1384.0,-1689.0,1476.0,1597.0,461.3333333333333,1521.3174845800231,-1689.0,2,0.30324592861718563,1206,2741,0.015,0.95,0.2,0.035,1.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1100.0,-1704.0,1408.0,1396.0,366.6666666666667,1464.190637253982,-1704.0,2,0.25042276417917936,309,2756,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1100.0,-1704.0,1408.0,1396.0,366.6666666666667,1464.190637253982,-1704.0,2,0.25042276417917936,309,2756,0.015,0.55,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1100.0,-1704.0,1408.0,1396.0,366.6666666666667,1464.190637253982,-1704.0,2,0.25042276417917936,309,2756,0.015,0.55,0.2,0.015,1.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1100.0,-1704.0,1408.0,1396.0,366.6666666666667,1464.190637253982,-1704.0,2,0.25042276417917936,309,2756,0.015,0.55,0.2,0.015,1.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1260.5,-1706.0,1365.0,1601.5,420.1666666666667,1506.5239423550124,-1706.0,2,0.2788981010216003,573,2730,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1260.5,-1706.0,1365.0,1601.5,420.1666666666667,1506.5239423550124,-1706.0,2,0.2788981010216003,573,2730,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1260.5,-1706.0,1365.0,1601.5,420.1666666666667,1506.5239423550124,-1706.0,2,0.2788981010216003,573,2730,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1260.5,-1706.0,1365.0,1601.5,420.1666666666667,1506.5239423550124,-1706.0,2,0.2788981010216003,573,2730,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1248.0,-1706.0,1505.0,1449.0,416.0,1500.6547459914511,-1706.0,2,0.27721233089152714,579,2759,0.015,0.7,0.0,0.035,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1248.0,-1706.0,1505.0,1449.0,416.0,1500.6547459914511,-1706.0,2,0.27721233089152714,579,2759,0.015,0.7,0.0,0.035,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1248.0,-1706.0,1505.0,1449.0,416.0,1500.6547459914511,-1706.0,2,0.27721233089152714,579,2759,0.015,0.7,0.0,0.035,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1248.0,-1706.0,1505.0,1449.0,416.0,1500.6547459914511,-1706.0,2,0.27721233089152714,579,2759,0.015,0.7,0.0,0.035,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,988.0,-1707.0,1299.0,1396.0,329.3333333333333,1440.4495440274502,-1707.0,2,0.2286323284967687,309,2758,0.015,0.55,0.0,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,988.0,-1707.0,1299.0,1396.0,329.3333333333333,1440.4495440274502,-1707.0,2,0.2286323284967687,309,2758,0.015,0.55,0.0,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe1_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,988.0,-1707.0,1299.0,1396.0,329.3333333333333,1440.4495440274502,-1707.0,2,0.2286323284967687,309,2758,0.015,0.55,0.0,0.015,1.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe1_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,988.0,-1707.0,1299.0,1396.0,329.3333333333333,1440.4495440274502,-1707.0,2,0.2286323284967687,309,2758,0.015,0.55,0.0,0.015,1.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,870.0,-1707.0,1148.0,1429.0,290.0,1416.744390024773,-1707.0,2,0.2046946520781525,305,2752,0.015,0.7,0.2,0.035,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,870.0,-1707.0,1148.0,1429.0,290.0,1416.744390024773,-1707.0,2,0.2046946520781525,305,2752,0.015,0.7,0.2,0.035,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,870.0,-1707.0,1148.0,1429.0,290.0,1416.744390024773,-1707.0,2,0.2046946520781525,305,2752,0.015,0.7,0.2,0.035,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p035_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,870.0,-1707.0,1148.0,1429.0,290.0,1416.744390024773,-1707.0,2,0.2046946520781525,305,2752,0.015,0.7,0.2,0.035,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1751.0,-1713.0,1761.5,1702.5,583.6666666666666,1624.1671883016095,-1713.0,2,0.35936366087819266,1316,2732,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1751.0,-1713.0,1761.5,1702.5,583.6666666666666,1624.1671883016095,-1713.0,2,0.35936366087819266,1316,2732,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe1_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1751.0,-1713.0,1761.5,1702.5,583.6666666666666,1624.1671883016095,-1713.0,2,0.35936366087819266,1316,2732,0.015,0.85,0.2,0.015,1.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe1_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1751.0,-1713.0,1761.5,1702.5,583.6666666666666,1624.1671883016095,-1713.0,2,0.35936366087819266,1316,2732,0.015,0.85,0.2,0.015,1.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1519.0,-1713.0,1761.5,1470.5,506.3333333333333,1573.7959595265907,-1713.0,2,0.3217274324972345,1291,2740,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1519.0,-1713.0,1761.5,1470.5,506.3333333333333,1573.7959595265907,-1713.0,2,0.3217274324972345,1291,2740,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe1_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1519.0,-1713.0,1761.5,1470.5,506.3333333333333,1573.7959595265907,-1713.0,2,0.3217274324972345,1291,2740,0.015,0.85,0.2,0.015,1.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe1_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1519.0,-1713.0,1761.5,1470.5,506.3333333333333,1573.7959595265907,-1713.0,2,0.3217274324972345,1291,2740,0.015,0.85,0.2,0.015,1.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1547.0,-1714.0,1790.5,1470.5,515.6666666666666,1582.0156095591753,-1714.0,2,0.3259554858690869,1302,2751,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1547.0,-1714.0,1790.5,1470.5,515.6666666666666,1582.0156095591753,-1714.0,2,0.3259554858690869,1302,2751,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe1_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1547.0,-1714.0,1790.5,1470.5,515.6666666666666,1582.0156095591753,-1714.0,2,0.3259554858690869,1302,2751,0.015,0.85,0.2,0.015,1.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe1_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1547.0,-1714.0,1790.5,1470.5,515.6666666666666,1582.0156095591753,-1714.0,2,0.3259554858690869,1302,2751,0.015,0.85,0.2,0.015,1.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1526.5,-1714.0,1790.5,1450.0,508.8333333333333,1577.91552020027,-1714.0,2,0.3224718477123727,1330,2752,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1526.5,-1714.0,1790.5,1450.0,508.8333333333333,1577.91552020027,-1714.0,2,0.3224718477123727,1330,2752,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe1_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1526.5,-1714.0,1790.5,1450.0,508.8333333333333,1577.91552020027,-1714.0,2,0.3224718477123727,1330,2752,0.015,0.85,0.2,0.015,1.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0p2_e0p015_pe1_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1526.5,-1714.0,1790.5,1450.0,508.8333333333333,1577.91552020027,-1714.0,2,0.3224718477123727,1330,2752,0.015,0.85,0.2,0.015,1.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1953.5,-1718.0,1941.0,1730.5,651.1666666666666,1677.4565236955887,-1718.0,2,0.3881869112361251,1523,2748,0.015,0.7,0.2,0.015,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1953.5,-1718.0,1941.0,1730.5,651.1666666666666,1677.4565236955887,-1718.0,2,0.3881869112361251,1523,2748,0.015,0.7,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8
