split,product,feature_set,model,ic,sign_accuracy,n_trades_proxy,proxy_edge_sum
loo_test_d3,MICROCHIP_SQUARE,local_only,ridge_linear,-0.02238903574572509,0.5057528764382191,241,-3157.0
loo_test_d3,MICROCHIP_RECTANGLE,no_orderbook,ridge_linear,0.017603246796339667,0.5147573786893447,416,-1376.5
loo_test_d3,MICROCHIP_RECTANGLE,no_zscore,ridge_linear,0.01513203179714408,0.5027513756878439,455,-1216.5
loo_test_d3,MICROCHIP_RECTANGLE,no_category,ridge_linear,0.007153250079131825,0.49874937468734365,194,-884.5
loo_test_d3,MICROCHIP_RECTANGLE,local_only,ridge_linear,0.01027118069976619,0.5052526263131566,79,-822.5
loo_test_d3,MICROCHIP_TRIANGLE,no_orderbook,ridge_linear,-0.03212037174500269,0.4807403701850925,523,-3387.0
loo_test_d3,MICROCHIP_TRIANGLE,no_zscore,ridge_linear,-0.02036533959275559,0.4792396198099049,482,-2890.5
loo_test_d3,MICROCHIP_TRIANGLE,no_category,ridge_linear,0.006836255067847451,0.5087543771885943,206,-440.5
loo_test_d3,MICROCHIP_TRIANGLE,local_only,ridge_linear,-0.00998982372938154,0.5167583791895948,144,-710.5
loo_test_d3,PEBBLES_XS,no_orderbook,ridge_linear,0.04411683509641932,0.4977488744372186,529,-448.5
loo_test_d3,PEBBLES_XS,no_zscore,ridge_linear,0.0471757826589762,0.4932466233116558,517,-264.5
loo_test_d3,PEBBLES_XS,no_category,ridge_linear,0.02357837963466268,0.5047523761880941,261,-896.5
loo_test_d3,PEBBLES_XS,local_only,ridge_linear,0.029768409570057257,0.503751875937969,233,-974.5
loo_test_d3,PEBBLES_S,no_orderbook,ridge_linear,0.04682680936221844,0.5132566283141571,274,-592.5
loo_test_d3,PEBBLES_S,no_zscore,ridge_linear,0.035063851100895375,0.5077538769384692,291,-526.0
loo_test_d3,PEBBLES_S,no_category,ridge_linear,-0.02487214262103414,0.48574287143571787,85,41.0
loo_test_d3,PEBBLES_S,local_only,ridge_linear,-0.05303701510914265,0.48574287143571787,5,-210.0
loo_test_d3,PEBBLES_M,no_orderbook,ridge_linear,0.016404688538114335,0.48774387193596797,1141,-8267.0
loo_test_d3,PEBBLES_M,no_zscore,ridge_linear,0.016464572199195032,0.4867433716858429,1213,-8845.0
loo_test_d3,PEBBLES_M,no_category,ridge_linear,0.017218253204850226,0.5087543771885943,47,-159.0
loo_test_d3,PEBBLES_M,local_only,ridge_linear,0.01740144925064818,0.5097548774387194,4,-144.5
loo_test_d3,PEBBLES_L,no_orderbook,ridge_linear,0.027982492053039994,0.4947473736868434,99,239.0
loo_test_d3,PEBBLES_L,no_zscore,ridge_linear,0.04438755533762266,0.49674837418709356,80,279.5
loo_test_d3,PEBBLES_L,no_category,ridge_linear,0.05046907788775944,0.4992496248124062,68,322.0
loo_test_d3,PEBBLES_L,local_only,ridge_linear,-0.008613606586464696,0.48024012006003003,2,62.5
loo_test_d3,PEBBLES_XL,no_orderbook,ridge_linear,0.0452965574198564,0.5167583791895948,549,-2636.0
loo_test_d3,PEBBLES_XL,no_zscore,ridge_linear,0.03529113949005809,0.5087543771885943,479,-2070.5
loo_test_d3,PEBBLES_XL,no_category,ridge_linear,0.036035198012084546,0.5027513756878439,138,-168.0
loo_test_d3,PEBBLES_XL,local_only,ridge_linear,0.05504706538148252,0.5157578789394698,80,-502.5
loo_test_d3,ROBOT_VACUUMING,no_orderbook,ridge_linear,0.0630308977832636,0.4867433716858429,1211,-3952.0
loo_test_d3,ROBOT_VACUUMING,no_zscore,ridge_linear,0.06094618111205547,0.4817408704352176,1138,-3335.0
loo_test_d3,ROBOT_VACUUMING,no_category,ridge_linear,0.03394113831187197,0.5147573786893447,85,-330.0
loo_test_d3,ROBOT_VACUUMING,local_only,ridge_linear,0.030185021903696298,0.5077538769384692,4,41.5
loo_test_d3,ROBOT_MOPPING,no_orderbook,ridge_linear,0.029931733233683127,0.4957478739369685,320,-1598.5
loo_test_d3,ROBOT_MOPPING,no_zscore,ridge_linear,0.037587269760783776,0.4927463731865933,371,-1001.0
loo_test_d3,ROBOT_MOPPING,no_category,ridge_linear,0.010752104899187747,0.4807403701850925,138,-206.5
loo_test_d3,ROBOT_MOPPING,local_only,ridge_linear,-0.0005087599215223924,0.48924462231115556,52,-99.0
loo_test_d3,ROBOT_DISHES,no_orderbook,ridge_linear,-0.0008481976938662375,0.4932466233116558,982,-3271.0
loo_test_d3,ROBOT_DISHES,no_zscore,ridge_linear,-0.011342265559377706,0.4977488744372186,1041,-3986.5
loo_test_d3,ROBOT_DISHES,no_category,ridge_linear,0.0007129432011129867,0.5017508754377189,949,-3093.0
loo_test_d3,ROBOT_DISHES,local_only,ridge_linear,0.0041456886257600885,0.5032516258129065,934,-2796.0
loo_test_d3,ROBOT_LAUNDRY,no_orderbook,ridge_linear,0.026171549175599988,0.5212606303151576,194,-859.5
loo_test_d3,ROBOT_LAUNDRY,no_zscore,ridge_linear,0.024532669187280604,0.5002501250625313,251,-801.0
loo_test_d3,ROBOT_LAUNDRY,no_category,ridge_linear,0.018949940551365348,0.5097548774387194,83,-255.0
loo_test_d3,ROBOT_LAUNDRY,local_only,ridge_linear,0.024422735186245065,0.5162581290645323,37,-351.0
loo_test_d3,ROBOT_IRONING,no_orderbook,ridge_linear,0.022572390108432268,0.4212106053026513,531,-1629.5
loo_test_d3,ROBOT_IRONING,no_zscore,ridge_linear,0.025514088363913133,0.4302151075537769,487,-1215.0
loo_test_d3,ROBOT_IRONING,no_category,ridge_linear,0.050299705451877424,0.4302151075537769,282,-2.0
loo_test_d3,ROBOT_IRONING,local_only,ridge_linear,0.06022717225377786,0.432216108054027,249,-192.0
loo_test_d3,UV_VISOR_YELLOW,no_orderbook,ridge_linear,-0.0038500352284571646,0.5017508754377189,21,-142.0
loo_test_d3,UV_VISOR_YELLOW,no_zscore,ridge_linear,0.012322751609398195,0.5092546273136568,48,-109.5
loo_test_d3,UV_VISOR_YELLOW,no_category,ridge_linear,0.004636761902849201,0.48924462231115556,43,-90.5
loo_test_d3,UV_VISOR_YELLOW,local_only,ridge_linear,-0.005582370833611613,0.4897448724362181,3,-33.5
loo_test_d3,UV_VISOR_AMBER,no_orderbook,ridge_linear,0.03133335811090897,0.5217608804402201,38,-274.5
loo_test_d3,UV_VISOR_AMBER,no_zscore,ridge_linear,0.04078589856877058,0.5117558779389695,56,-13.0
loo_test_d3,UV_VISOR_AMBER,no_category,ridge_linear,0.052491899990973076,0.5187593796898449,43,55.5
loo_test_d3,UV_VISOR_AMBER,local_only,ridge_linear,0.028620445555989228,0.5132566283141571,2,-20.0
loo_test_d3,UV_VISOR_ORANGE,no_orderbook,ridge_linear,0.041318382244831364,0.5117558779389695,16,54.5
loo_test_d3,UV_VISOR_ORANGE,no_zscore,ridge_linear,0.028115752754848608,0.5102551275637819,47,194.0
loo_test_d3,UV_VISOR_ORANGE,no_category,ridge_linear,0.03198146932584755,0.5177588794397199,35,178.0
loo_test_d3,UV_VISOR_ORANGE,local_only,ridge_linear,0.01846398779338081,0.5167583791895948,0,0.0
loo_test_d3,UV_VISOR_RED,no_orderbook,ridge_linear,0.010464743918947599,0.5062531265632816,174,-765.5
loo_test_d3,UV_VISOR_RED,no_zscore,ridge_linear,-0.0024026716233235177,0.511255627813907,173,-926.5
loo_test_d3,UV_VISOR_RED,no_category,ridge_linear,0.021501785892540332,0.5117558779389695,57,-3.0
loo_test_d3,UV_VISOR_RED,local_only,ridge_linear,0.04468127678984515,0.503751875937969,2,-26.5
loo_test_d3,UV_VISOR_MAGENTA,no_orderbook,ridge_linear,0.005047225707217227,0.5027513756878439,26,192.0
loo_test_d3,UV_VISOR_MAGENTA,no_zscore,ridge_linear,0.027064046497652122,0.5242621310655328,47,342.5
loo_test_d3,UV_VISOR_MAGENTA,no_category,ridge_linear,0.02946427032986496,0.5007503751875938,52,300.0
loo_test_d3,UV_VISOR_MAGENTA,local_only,ridge_linear,0.009269095592904196,0.49524762381190596,0,0.0
loo_test_d3,TRANSLATOR_SPACE_GRAY,no_orderbook,ridge_linear,0.0027441267529279166,0.4932466233116558,85,-680.5
loo_test_d3,TRANSLATOR_SPACE_GRAY,no_zscore,ridge_linear,-0.0014781768664166286,0.49674837418709356,68,-705.5
loo_test_d3,TRANSLATOR_SPACE_GRAY,no_category,ridge_linear,-0.018387154143922342,0.49224612306153076,35,-355.0
loo_test_d3,TRANSLATOR_SPACE_GRAY,local_only,ridge_linear,-0.004944639041407191,0.4852426213106553,18,-108.0
loo_test_d3,TRANSLATOR_ASTRO_BLACK,no_orderbook,ridge_linear,0.021343093517007933,0.4817408704352176,1644,-7060.0
loo_test_d3,TRANSLATOR_ASTRO_BLACK,no_zscore,ridge_linear,0.013884664096143163,0.4782391195597799,1639,-7167.5
loo_test_d3,TRANSLATOR_ASTRO_BLACK,no_category,ridge_linear,-0.02127038017848014,0.49524762381190596,107,-495.5
loo_test_d3,TRANSLATOR_ASTRO_BLACK,local_only,ridge_linear,-0.024688206647338277,0.5077538769384692,30,-149.5
loo_test_d3,TRANSLATOR_ECLIPSE_CHARCOAL,no_orderbook,ridge_linear,0.01701387322221373,0.5022511255627814,105,-440.5
loo_test_d3,TRANSLATOR_ECLIPSE_CHARCOAL,no_zscore,ridge_linear,0.017154283518837,0.4947473736868434,132,-562.5
loo_test_d3,TRANSLATOR_ECLIPSE_CHARCOAL,no_category,ridge_linear,0.001305117357726225,0.48624312156078037,58,-188.0
loo_test_d3,TRANSLATOR_ECLIPSE_CHARCOAL,local_only,ridge_linear,-0.01138503500154067,0.4807403701850925,4,3.5
loo_test_d3,TRANSLATOR_GRAPHITE_MIST,no_orderbook,ridge_linear,-0.005699955932366208,0.49374687343671836,250,-1377.0
loo_test_d3,TRANSLATOR_GRAPHITE_MIST,no_zscore,ridge_linear,0.007621832404889937,0.4917458729364682,223,-1175.0
loo_test_d3,TRANSLATOR_GRAPHITE_MIST,no_category,ridge_linear,-0.013265105131182193,0.4807403701850925,164,-747.0
loo_test_d3,TRANSLATOR_GRAPHITE_MIST,local_only,ridge_linear,-0.022941870087783867,0.4852426213106553,117,-596.5
loo_test_d3,TRANSLATOR_VOID_BLUE,no_orderbook,ridge_linear,0.013321070737190152,0.5022511255627814,95,-262.5
loo_test_d3,TRANSLATOR_VOID_BLUE,no_zscore,ridge_linear,0.010458978733978426,0.4992496248124062,100,-193.5
loo_test_d3,TRANSLATOR_VOID_BLUE,no_category,ridge_linear,0.009315265232318088,0.4942471235617809,72,-178.5
loo_test_d3,TRANSLATOR_VOID_BLUE,local_only,ridge_linear,-0.0009298160060499287,0.5042521260630315,5,-8.0
loo_test_d3,PANEL_1X2,no_orderbook,ridge_linear,-0.030343856978660287,0.47873936968484243,14,13.5
loo_test_d3,PANEL_1X2,no_zscore,ridge_linear,0.013862401238352584,0.5072536268134067,56,102.0
loo_test_d3,PANEL_1X2,no_category,ridge_linear,0.03504038841075529,0.5067533766883442,56,120.0
loo_test_d3,PANEL_1X2,local_only,ridge_linear,-0.03724398914818967,0.4847423711855928,0,0.0
loo_test_d3,PANEL_2X2,no_orderbook,ridge_linear,-0.029428587726710687,0.5067533766883442,423,-2327.5
loo_test_d3,PANEL_2X2,no_zscore,ridge_linear,-0.02034711296444738,0.5077538769384692,465,-2081.0
loo_test_d3,PANEL_2X2,no_category,ridge_linear,-0.03377547867588887,0.5047523761880941,27,-242.5
loo_test_d3,PANEL_2X2,local_only,ridge_linear,-0.03572912800699952,0.49374687343671836,7,-40.5
loo_test_d3,PANEL_1X4,no_orderbook,ridge_linear,0.012177117077971545,0.4767383691845923,485,-1757.5
loo_test_d3,PANEL_1X4,no_zscore,ridge_linear,0.02168184548407716,0.47273636818409204,328,-692.5
loo_test_d3,PANEL_1X4,no_category,ridge_linear,0.0009645153565972387,0.4837418709354677,32,-117.5
loo_test_d3,PANEL_1X4,local_only,ridge_linear,-0.009428645090418221,0.4822411205602801,2,13.0
loo_test_d3,PANEL_2X4,no_orderbook,ridge_linear,-0.04460783248232708,0.4732366183091546,137,-1102.5
loo_test_d3,PANEL_2X4,no_zscore,ridge_linear,-0.021443434544818524,0.4852426213106553,129,-594.5
loo_test_d3,PANEL_2X4,no_category,ridge_linear,-0.031173740843984395,0.4797398699349675,73,-264.5
loo_test_d3,PANEL_2X4,local_only,ridge_linear,-0.04848259173530998,0.4812406203101551,6,148.5
loo_test_d3,PANEL_4X4,no_orderbook,ridge_linear,0.015484100767841241,0.5047523761880941,87,-377.0
loo_test_d3,PANEL_4X4,no_zscore,ridge_linear,0.018252968064958734,0.5057528764382191,83,-495.5
loo_test_d3,PANEL_4X4,no_category,ridge_linear,-0.01014005542900147,0.48774387193596797,74,-539.5
loo_test_d3,PANEL_4X4,local_only,ridge_linear,0.02432577361475663,0.4912456228114057,18,81.5
loo_test_d3,OXYGEN_SHAKE_MORNING_BREATH,no_orderbook,ridge_linear,0.002875954996816278,0.49974987493746875,32,-424.5
loo_test_d3,OXYGEN_SHAKE_MORNING_BREATH,no_zscore,ridge_linear,-0.0012833086728393783,0.5012506253126563,41,-461.0
loo_test_d3,OXYGEN_SHAKE_MORNING_BREATH,no_category,ridge_linear,0.01511733110071708,0.503751875937969,7,-62.0
loo_test_d3,OXYGEN_SHAKE_MORNING_BREATH,local_only,ridge_linear,0.031784235569349624,0.5012506253126563,3,36.5
loo_test_d3,OXYGEN_SHAKE_EVENING_BREATH,no_orderbook,ridge_linear,0.04072065567802034,0.4222111055527764,55,-35.0
loo_test_d3,OXYGEN_SHAKE_EVENING_BREATH,no_zscore,ridge_linear,0.047361077291519116,0.42521260630315155,77,-71.0
loo_test_d3,OXYGEN_SHAKE_EVENING_BREATH,no_category,ridge_linear,0.055604667552108494,0.4382191095547774,61,-145.0
loo_test_d3,OXYGEN_SHAKE_EVENING_BREATH,local_only,ridge_linear,0.05637635736505058,0.4412206103051526,27,76.0
loo_test_d3,OXYGEN_SHAKE_MINT,no_orderbook,ridge_linear,0.008637970297836167,0.512256128064032,35,-141.0
loo_test_d3,OXYGEN_SHAKE_MINT,no_zscore,ridge_linear,0.019669839888039723,0.5102551275637819,55,-37.5
loo_test_d3,OXYGEN_SHAKE_MINT,no_category,ridge_linear,0.0134477717607608,0.49224612306153076,33,218.5
loo_test_d3,OXYGEN_SHAKE_MINT,local_only,ridge_linear,-0.0009537043903309157,0.4942471235617809,2,-17.5
loo_test_d3,OXYGEN_SHAKE_CHOCOLATE,no_orderbook,ridge_linear,0.011592551025768595,0.5117558779389695,133,-656.0
loo_test_d3,OXYGEN_SHAKE_CHOCOLATE,no_zscore,ridge_linear,0.024033674847784466,0.5052526263131566,122,-436.5
loo_test_d3,OXYGEN_SHAKE_CHOCOLATE,no_category,ridge_linear,0.015077705622995171,0.5042521260630315,63,-101.0
loo_test_d3,OXYGEN_SHAKE_CHOCOLATE,local_only,ridge_linear,0.01581657024786011,0.5102551275637819,19,-55.5
loo_test_d3,OXYGEN_SHAKE_GARLIC,no_orderbook,ridge_linear,0.016619565184587765,0.49024512256128067,36,-622.0
loo_test_d3,OXYGEN_SHAKE_GARLIC,no_zscore,ridge_linear,0.016232117762022727,0.5017508754377189,30,-372.0
loo_test_d3,OXYGEN_SHAKE_GARLIC,no_category,ridge_linear,0.01815252429664739,0.4927463731865933,19,-225.0
loo_test_d3,OXYGEN_SHAKE_GARLIC,local_only,ridge_linear,0.012345415192172061,0.5017508754377189,7,-163.0
loo_test_d3,SNACKPACK_CHOCOLATE,no_orderbook,ridge_linear,0.0204642215662637,0.4867433716858429,0,0.0
loo_test_d3,SNACKPACK_CHOCOLATE,no_zscore,ridge_linear,0.04045508818352571,0.49724862431215605,43,28.5
loo_test_d3,SNACKPACK_CHOCOLATE,no_category,ridge_linear,0.01343533516987735,0.4847423711855928,49,3.5
loo_test_d3,SNACKPACK_CHOCOLATE,local_only,ridge_linear,-0.0310064585196077,0.49724862431215605,0,0.0
loo_test_d3,SNACKPACK_VANILLA,no_orderbook,ridge_linear,0.04382274536761076,0.49824912456228115,4,-9.5
loo_test_d3,SNACKPACK_VANILLA,no_zscore,ridge_linear,0.05130954398364387,0.5042521260630315,20,20.0
loo_test_d3,SNACKPACK_VANILLA,no_category,ridge_linear,0.0072598035772257746,0.4867433716858429,10,-8.5
loo_test_d3,SNACKPACK_VANILLA,local_only,ridge_linear,-0.02094506858344251,0.4882441220610305,0,0.0
loo_test_d3,SNACKPACK_PISTACHIO,no_orderbook,ridge_linear,0.01724173246874391,0.4917458729364682,0,0.0
loo_test_d3,SNACKPACK_PISTACHIO,no_zscore,ridge_linear,0.015354992476286746,0.5002501250625313,28,22.5
loo_test_d3,SNACKPACK_PISTACHIO,no_category,ridge_linear,0.04363578190558064,0.49874937468734365,27,36.0
loo_test_d3,SNACKPACK_PISTACHIO,local_only,ridge_linear,0.03379224157910021,0.5067533766883442,0,0.0
loo_test_d3,SNACKPACK_STRAWBERRY,no_orderbook,ridge_linear,0.0012652235368797065,0.49724862431215605,1,-16.5
loo_test_d3,SNACKPACK_STRAWBERRY,no_zscore,ridge_linear,0.025621208969137676,0.4917458729364682,28,83.0
loo_test_d3,SNACKPACK_STRAWBERRY,no_category,ridge_linear,0.030448994891876052,0.4977488744372186,30,82.0
loo_test_d3,SNACKPACK_STRAWBERRY,local_only,ridge_linear,0.010477155550786309,0.49524762381190596,0,0.0
loo_test_d3,SNACKPACK_RASPBERRY,no_orderbook,ridge_linear,0.020547334031442033,0.49974987493746875,19,-51.0
loo_test_d3,SNACKPACK_RASPBERRY,no_zscore,ridge_linear,0.030041400426997617,0.5077538769384692,34,48.0
loo_test_d3,SNACKPACK_RASPBERRY,no_category,ridge_linear,0.03369683256446653,0.49974987493746875,33,74.0
loo_test_d3,SNACKPACK_RASPBERRY,local_only,ridge_linear,0.019437268434004996,0.5032516258129065,0,0.0
loo_test_d4,GALAXY_SOUNDS_DARK_MATTER,no_orderbook,ridge_linear,0.030936918013801693,0.4927463731865933,92,-411.5
loo_test_d4,GALAXY_SOUNDS_DARK_MATTER,no_zscore,ridge_linear,0.03331270003468001,0.4932466233116558,202,-549.0
loo_test_d4,GALAXY_SOUNDS_DARK_MATTER,no_category,ridge_linear,-0.00607753371508239,0.48874437218609307,37,71.5
loo_test_d4,GALAXY_SOUNDS_DARK_MATTER,local_only,ridge_linear,0.0013255299424196252,0.49524762381190596,0,0.0
loo_test_d4,GALAXY_SOUNDS_BLACK_HOLES,no_orderbook,ridge_linear,0.004225973051543189,0.48624312156078037,22,-299.5
loo_test_d4,GALAXY_SOUNDS_BLACK_HOLES,no_zscore,ridge_linear,0.04047806205185112,0.5087543771885943,29,-97.5
loo_test_d4,GALAXY_SOUNDS_BLACK_HOLES,no_category,ridge_linear,-0.02332894107359376,0.4842421210605303,25,-108.5
loo_test_d4,GALAXY_SOUNDS_BLACK_HOLES,local_only,ridge_linear,-0.02971257808953468,0.4747373686843422,3,34.5
loo_test_d4,GALAXY_SOUNDS_PLANETARY_RINGS,no_orderbook,ridge_linear,-0.01153887777097253,0.46973486743371684,75,-459.5
loo_test_d4,GALAXY_SOUNDS_PLANETARY_RINGS,no_zscore,ridge_linear,-0.002396507234411127,0.4747373686843422,77,-18.5
loo_test_d4,GALAXY_SOUNDS_PLANETARY_RINGS,no_category,ridge_linear,0.018414868340133835,0.49524762381190596,59,-56.0
loo_test_d4,GALAXY_SOUNDS_PLANETARY_RINGS,local_only,ridge_linear,-0.007610582773152542,0.48774387193596797,4,11.0
loo_test_d4,GALAXY_SOUNDS_SOLAR_WINDS,no_orderbook,ridge_linear,-0.000327401100835085,0.4832416208104052,15,-31.0
loo_test_d4,GALAXY_SOUNDS_SOLAR_WINDS,no_zscore,ridge_linear,0.023200598914514866,0.49374687343671836,33,-21.5
loo_test_d4,GALAXY_SOUNDS_SOLAR_WINDS,no_category,ridge_linear,0.026601593425444534,0.49224612306153076,29,27.0
loo_test_d4,GALAXY_SOUNDS_SOLAR_WINDS,local_only,ridge_linear,-0.004070596316862294,0.4792396198099049,1,-26.0
loo_test_d4,GALAXY_SOUNDS_SOLAR_FLAMES,no_orderbook,ridge_linear,0.0004302571373857392,0.4992496248124062,23,28.0
loo_test_d4,GALAXY_SOUNDS_SOLAR_FLAMES,no_zscore,ridge_linear,0.00371923616814788,0.49874937468734365,44,-195.0
loo_test_d4,GALAXY_SOUNDS_SOLAR_FLAMES,no_category,ridge_linear,-0.034153868412458176,0.5087543771885943,38,-389.0
loo_test_d4,GALAXY_SOUNDS_SOLAR_FLAMES,local_only,ridge_linear,-0.0241409504167088,0.4942471235617809,1,-13.5
loo_test_d4,SLEEP_POD_SUEDE,no_orderbook,ridge_linear,0.01837436070025441,0.4977488744372186,290,-1021.5
loo_test_d4,SLEEP_POD_SUEDE,no_zscore,ridge_linear,0.0196412509541406,0.496248124062031,315,-1298.5
loo_test_d4,SLEEP_POD_SUEDE,no_category,ridge_linear,0.01580207743930112,0.503751875937969,126,-684.5
loo_test_d4,SLEEP_POD_SUEDE,local_only,ridge_linear,0.007277388355149416,0.511255627813907,77,-354.5
loo_test_d4,SLEEP_POD_LAMB_WOOL,no_orderbook,ridge_linear,0.01230112354007548,0.5032516258129065,169,-890.0
loo_test_d4,SLEEP_POD_LAMB_WOOL,no_zscore,ridge_linear,0.0031369985462519133,0.5042521260630315,192,-1247.5
loo_test_d4,SLEEP_POD_LAMB_WOOL,no_category,ridge_linear,-0.0058119753574063125,0.4847423711855928,13,15.5
loo_test_d4,SLEEP_POD_LAMB_WOOL,local_only,ridge_linear,-0.000476458436886796,0.5042521260630315,0,0.0
loo_test_d4,SLEEP_POD_POLYESTER,no_orderbook,ridge_linear,0.014415089231253767,0.4897448724362181,113,-182.5
loo_test_d4,SLEEP_POD_POLYESTER,no_zscore,ridge_linear,0.02092411684432581,0.4977488744372186,115,33.0
loo_test_d4,SLEEP_POD_POLYESTER,no_category,ridge_linear,-0.05168092046845766,0.4842421210605303,29,-269.0
loo_test_d4,SLEEP_POD_POLYESTER,local_only,ridge_linear,-0.06506852154447772,0.47873936968484243,15,-313.5
loo_test_d4,SLEEP_POD_NYLON,no_orderbook,ridge_linear,0.03287958522534401,0.5127563781890946,84,-324.5
loo_test_d4,SLEEP_POD_NYLON,no_zscore,ridge_linear,0.021796049416669322,0.5027513756878439,117,65.0
loo_test_d4,SLEEP_POD_NYLON,no_category,ridge_linear,0.03531077650908137,0.48924462231115556,70,61.5
loo_test_d4,SLEEP_POD_NYLON,local_only,ridge_linear,0.03332247998023545,0.5062531265632816,11,47.0
loo_test_d4,SLEEP_POD_COTTON,no_orderbook,ridge_linear,0.005089998390040175,0.4977488744372186,140,-1120.0
loo_test_d4,SLEEP_POD_COTTON,no_zscore,ridge_linear,0.023388750410900733,0.49674837418709356,170,39.0
loo_test_d4,SLEEP_POD_COTTON,no_category,ridge_linear,0.03355847278094036,0.5027513756878439,62,97.0
loo_test_d4,SLEEP_POD_COTTON,local_only,ridge_linear,0.009333977666921843,0.5017508754377189,11,-192.0
loo_test_d4,MICROCHIP_CIRCLE,no_orderbook,ridge_linear,-0.005493011975171149,0.4837418709354677,134,-363.0
loo_test_d4,MICROCHIP_CIRCLE,no_zscore,ridge_linear,-0.011550188917924526,0.46473236618309155,231,-1204.5
loo_test_d4,MICROCHIP_CIRCLE,no_category,ridge_linear,-0.007701996806579292,0.4782391195597799,54,-303.5
loo_test_d4,MICROCHIP_CIRCLE,local_only,ridge_linear,0.022211987778761853,0.49974987493746875,4,8.0
loo_test_d4,MICROCHIP_OVAL,no_orderbook,ridge_linear,0.01713965649369617,0.48924462231115556,716,-2896.5
loo_test_d4,MICROCHIP_OVAL,no_zscore,ridge_linear,0.02529136507530405,0.4882441220610305,688,-774.5
loo_test_d4,MICROCHIP_OVAL,no_category,ridge_linear,0.010118067044616052,0.4792396198099049,595,-1818.0
loo_test_d4,MICROCHIP_OVAL,local_only,ridge_linear,0.0037536279010147787,0.48774387193596797,386,-1809.5
loo_test_d4,MICROCHIP_SQUARE,no_orderbook,ridge_linear,-0.01095426963519633,0.48924462231115556,1298,-8903.5
loo_test_d4,MICROCHIP_SQUARE,no_zscore,ridge_linear,-0.028798044625398415,0.49074537268634316,1318,-11335.5
loo_test_d4,MICROCHIP_SQUARE,no_category,ridge_linear,-0.016792210807358206,0.4832416208104052,231,-1780.0
loo_test_d4,MICROCHIP_SQUARE,local_only,ridge_linear,0.004054942720486737,0.49674837418709356,152,-998.0
loo_test_d4,MICROCHIP_RECTANGLE,no_orderbook,ridge_linear,0.014526284799065732,0.48724362181090547,743,-2302.0
loo_test_d4,MICROCHIP_RECTANGLE,no_zscore,ridge_linear,0.02726045790775383,0.48624312156078037,1433,-5618.0
loo_test_d4,MICROCHIP_RECTANGLE,no_category,ridge_linear,0.02578984678014016,0.5017508754377189,155,-52.0
loo_test_d4,MICROCHIP_RECTANGLE,local_only,ridge_linear,0.014499336739041802,0.49674837418709356,71,-66.5
loo_test_d4,MICROCHIP_TRIANGLE,no_orderbook,ridge_linear,0.00960379567315569,0.5027513756878439,458,-1893.0
loo_test_d4,MICROCHIP_TRIANGLE,no_zscore,ridge_linear,0.016533052105154582,0.49974987493746875,560,-2055.0
loo_test_d4,MICROCHIP_TRIANGLE,no_category,ridge_linear,0.010336415470942238,0.4912456228114057,375,-1327.5
loo_test_d4,MICROCHIP_TRIANGLE,local_only,ridge_linear,-0.01012011411283919,0.4842421210605303,108,-334.0
loo_test_d4,PEBBLES_XS,no_orderbook,ridge_linear,0.05068123284021046,0.5132566283141571,601,-461.5
loo_test_d4,PEBBLES_XS,no_zscore,ridge_linear,0.035341510290049026,0.5027513756878439,723,-1821.0
loo_test_d4,PEBBLES_XS,no_category,ridge_linear,0.037153659449108346,0.5052526263131566,406,-943.5
loo_test_d4,PEBBLES_XS,local_only,ridge_linear,0.050587509721716654,0.5147573786893447,267,-542.0
loo_test_d4,PEBBLES_S,no_orderbook,ridge_linear,0.03348960991379114,0.4917458729364682,480,-1765.0
loo_test_d4,PEBBLES_S,no_zscore,ridge_linear,0.04401838978491342,0.4927463731865933,502,-1368.0
loo_test_d4,PEBBLES_S,no_category,ridge_linear,0.012199701051253162,0.48774387193596797,54,-8.5
loo_test_d4,PEBBLES_S,local_only,ridge_linear,-0.02898747689710845,0.4822411205602801,16,-385.0
loo_test_d4,PEBBLES_M,no_orderbook,ridge_linear,0.0022071400952060906,0.4932466233116558,93,-676.0
loo_test_d4,PEBBLES_M,no_zscore,ridge_linear,-0.010912188167344782,0.4947473736868434,92,-1025.5
loo_test_d4,PEBBLES_M,no_category,ridge_linear,-0.014418534279606978,0.49724862431215605,62,-565.5
loo_test_d4,PEBBLES_M,local_only,ridge_linear,0.007533167362909199,0.4992496248124062,8,-53.0
loo_test_d4,PEBBLES_L,no_orderbook,ridge_linear,-0.0026199226634885,0.4792396198099049,212,-936.5
loo_test_d4,PEBBLES_L,no_zscore,ridge_linear,0.005980239106531631,0.4817408704352176,178,-610.5
loo_test_d4,PEBBLES_L,no_category,ridge_linear,0.010189758742842765,0.4832416208104052,70,39.0
loo_test_d4,PEBBLES_L,local_only,ridge_linear,-0.028611843468917764,0.47723861930965483,3,33.5
loo_test_d4,PEBBLES_XL,no_orderbook,ridge_linear,0.004348626883348206,0.5032516258129065,372,-3339.5
loo_test_d4,PEBBLES_XL,no_zscore,ridge_linear,0.012837398773221353,0.5012506253126563,403,-2243.5
loo_test_d4,PEBBLES_XL,no_category,ridge_linear,0.005485841300605266,0.5072536268134067,203,-2703.5
loo_test_d4,PEBBLES_XL,local_only,ridge_linear,-0.013681524599730622,0.48574287143571787,122,-1405.0
loo_test_d4,ROBOT_VACUUMING,no_orderbook,ridge_linear,-0.004867152459316027,0.4847423711855928,437,-1165.0
