signal,product,horizon,threshold,day,count,mean_edge,total_edge,hit_rate,t_stat
premium_wing_VEV_5200_VEV_5400,VEV_5300,5,2.0,3,1567,-0.9186343331206126,-1439.5,0.05105296745373325,-44.486597470403105
premium_wing_VEV_5200_VEV_5400,VEV_5300,5,2.5,1,447,-1.087248322147651,-486.0,0.03803131991051454,-26.15134271274094
premium_wing_VEV_5200_VEV_5400,VEV_5300,5,2.5,2,467,-0.9100642398286938,-425.0,0.08565310492505353,-19.76824487267627
premium_wing_VEV_5200_VEV_5400,VEV_5300,5,2.5,3,589,-0.8599320882852292,-506.5,0.06112054329371817,-24.83617567654064
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,1.0,1,5839,-1.0791231375235486,-6301.0,0.09607809556430896,-69.30723536183005
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,1.0,2,5226,-0.9388633754305397,-4906.5,0.14083429008802142,-53.49188783274025
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,1.0,3,5264,-0.8885828267477204,-4677.5,0.12537993920972645,-57.85217806890515
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,1.5,1,3346,-1.055887627017334,-3533.0,0.09982068141063957,-51.18692034386727
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,1.5,2,2993,-0.8945873705312396,-2677.5,0.14366855997327097,-38.585734729394645
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,1.5,3,3166,-0.894188250157928,-2831.0,0.12823752368919772,-44.712775646061004
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,2.0,1,1432,-1.0041899441340782,-1438.0,0.10893854748603352,-31.599274851472057
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,2.0,2,1346,-0.8101783060921248,-1090.5,0.17013372956909362,-23.494565999599832
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,2.0,3,1567,-0.929483088704531,-1456.5,0.12125079770261646,-32.90983133711097
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,2.5,1,447,-1.1655480984340045,-521.0,0.09172259507829977,-20.299543825087678
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,2.5,2,467,-0.8329764453961456,-389.0,0.17987152034261242,-13.439657816110685
premium_wing_VEV_5200_VEV_5400,VEV_5300,10,2.5,3,589,-0.9091680814940577,-535.5,0.12393887945670629,-19.98315607992987
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,1.0,1,5829,-1.1062789500772001,-6448.5,0.17104134499914223,-50.92076895599621
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,1.0,2,5216,-0.899444018404908,-4691.5,0.2116564417177914,-38.50818171063496
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,1.0,3,5258,-0.8711487257512363,-4580.5,0.21243818942563714,-40.12131508240013
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,1.5,1,3338,-1.1109946075494308,-3708.5,0.16327142001198322,-39.37359211920021
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,1.5,2,2985,-0.7956448911222781,-2375.0,0.22680067001675042,-26.01088689949409
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,1.5,3,3166,-0.8709728363866077,-2757.5,0.2078332280480101,-30.816170492748537
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,2.0,1,1431,-1.0576519916142557,-1513.5,0.1719077568134172,-24.076170273269646
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,2.0,2,1342,-0.6732488822652757,-903.5,0.2518628912071535,-14.776263225079044
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,2.0,3,1567,-0.8947032546266752,-1402.0,0.20485003190810466,-22.39940697224957
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,2.5,1,447,-1.1442953020134228,-511.5,0.1767337807606264,-13.921457458531227
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,2.5,2,467,-0.5578158458244111,-260.5,0.29336188436830835,-7.028023167831132
premium_wing_VEV_5200_VEV_5400,VEV_5300,20,2.5,3,589,-0.7945670628183361,-468.0,0.22071307300509338,-13.30510529231635
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,1.0,1,5799,-1.0431108811864114,-6049.0,0.2859113640282807,-28.88979344412798
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,1.0,2,5187,-0.8741083477925583,-4534.0,0.29863119336803545,-25.736335627381607
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,1.0,3,5245,-0.7603431839847474,-3988.0,0.3203050524308866,-23.512484984050044
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,1.5,1,3311,-0.972213832678949,-3219.0,0.2826940501359106,-21.982854206534462
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,1.5,2,2964,-0.8092105263157895,-2398.5,0.2941970310391363,-18.571838743842893
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,1.5,3,3163,-0.6890610180208663,-2179.5,0.3455580145431552,-16.347959068566148
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,2.0,1,1414,-0.7712164073550212,-1090.5,0.2927864214992928,-12.367923614550023
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,2.0,2,1329,-0.6290443942814146,-836.0,0.3145221971407073,-9.817933052083141
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,2.0,3,1566,-0.777139208173691,-1217.0,0.3269476372924649,-13.065446311292227
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,2.5,1,444,-0.8851351351351351,-393.0,0.2725225225225225,-8.62265068341135
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,2.5,2,467,-0.5792291220556746,-270.5,0.3233404710920771,-5.3955048679365865
premium_wing_VEV_5200_VEV_5400,VEV_5300,50,2.5,3,589,-0.7028862478777589,-414.0,0.32088285229202035,-7.973220115497806
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,1.0,1,5765,-1.1836947094535992,-6824.0,0.33217692974848223,-24.208058119123987
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,1.0,2,5154,-0.8308110205665502,-4282.0,0.370197904540163,-17.30869865244129
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,1.0,3,5207,-0.733531784136739,-3819.5,0.3677741501824467,-16.98415666608679
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,1.5,1,3288,-0.9604622871046229,-3158.0,0.33667883211678834,-15.059327344438602
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,1.5,2,2939,-0.8640694113644096,-2539.5,0.3889077917659068,-13.783120115987797
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,1.5,3,3157,-0.5776053215077606,-1823.5,0.38517579980994615,-10.45907208272141
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,2.0,1,1405,-0.7679715302491104,-1079.0,0.34519572953736655,-8.105231413019574
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,2.0,2,1321,-0.7959878879636639,-1051.5,0.39666919000757,-8.676940106674682
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,2.0,3,1565,-0.5699680511182109,-892.0,0.39808306709265173,-7.350095400718024
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,2.5,1,440,-0.7715909090909091,-339.5,0.35,-4.490179996074486
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,2.5,2,467,-0.6937901498929336,-324.0,0.3961456102783726,-4.724375867633488
premium_wing_VEV_5200_VEV_5400,VEV_5300,100,2.5,3,589,-0.23684210526315788,-139.5,0.41935483870967744,-2.042955394503828
price_wing_VEV_5300_VEV_5500,VEV_5400,1,1.0,1,4711,-0.630545531734239,-2970.5,0.0036085756739545746,-118.83453351957895
price_wing_VEV_5300_VEV_5500,VEV_5400,1,1.0,2,4695,-0.6008519701810436,-2821.0,0.004046858359957401,-113.74189927444804
price_wing_VEV_5300_VEV_5500,VEV_5400,1,1.0,3,4685,-0.559871931696905,-2623.0,0.006830309498399146,-121.24098660672716
price_wing_VEV_5300_VEV_5500,VEV_5400,1,1.5,1,2622,-0.6020213577421816,-1578.5,0.005339435545385202,-84.1231523259686
price_wing_VEV_5300_VEV_5500,VEV_5400,1,1.5,2,2207,-0.5736293611236973,-1266.0,0.0031717263253285004,-75.73756003372499
price_wing_VEV_5300_VEV_5500,VEV_5400,1,1.5,3,2508,-0.5332934609250398,-1337.5,0.006379585326953748,-86.41350844012584
price_wing_VEV_5300_VEV_5500,VEV_5400,1,2.0,1,988,-0.5526315789473685,-546.0,0.008097165991902834,-47.185057672097656
price_wing_VEV_5300_VEV_5500,VEV_5400,1,2.0,2,1006,-0.5342942345924453,-537.5,0.004970178926441352,-47.84780949868474
price_wing_VEV_5300_VEV_5500,VEV_5400,1,2.0,3,1052,-0.5057034220532319,-532.0,0.012357414448669201,-51.77848474656093
price_wing_VEV_5300_VEV_5500,VEV_5400,1,2.5,1,334,-0.47305389221556887,-158.0,0.014970059880239521,-26.382897339795733
price_wing_VEV_5300_VEV_5500,VEV_5400,1,2.5,2,354,-0.5225988700564972,-185.0,0.00847457627118644,-26.715066274820526
price_wing_VEV_5300_VEV_5500,VEV_5400,1,2.5,3,375,-0.48533333333333334,-182.0,0.010666666666666666,-30.43295045972721
price_wing_VEV_5300_VEV_5500,VEV_5400,5,1.0,1,4707,-0.6192904185256002,-2915.0,0.04440195453579775,-82.18490859905191
price_wing_VEV_5300_VEV_5500,VEV_5400,5,1.0,2,4692,-0.5891943734015346,-2764.5,0.05903665814151748,-77.78252156788632
price_wing_VEV_5300_VEV_5500,VEV_5400,5,1.0,3,4681,-0.5124973296304208,-2399.0,0.059389019440290534,-79.45130106596208
price_wing_VEV_5300_VEV_5500,VEV_5400,5,1.5,1,2620,-0.5938931297709924,-1556.0,0.048473282442748095,-58.82516732895852
price_wing_VEV_5300_VEV_5500,VEV_5400,5,1.5,2,2204,-0.5628402903811253,-1240.5,0.060798548094373864,-50.90621461054598
price_wing_VEV_5300_VEV_5500,VEV_5400,5,1.5,3,2504,-0.47743610223642174,-1195.5,0.0670926517571885,-54.33145254779511
price_wing_VEV_5300_VEV_5500,VEV_5400,5,2.0,1,988,-0.5430161943319838,-536.5,0.05668016194331984,-33.58507574891542
price_wing_VEV_5300_VEV_5500,VEV_5400,5,2.0,2,1004,-0.524402390438247,-526.5,0.0697211155378486,-31.52468771707186
price_wing_VEV_5300_VEV_5500,VEV_5400,5,2.0,3,1052,-0.43488593155893535,-457.5,0.07034220532319392,-32.597434382715036
price_wing_VEV_5300_VEV_5500,VEV_5400,5,2.5,1,334,-0.4416167664670659,-147.5,0.07784431137724551,-16.403719329937708
price_wing_VEV_5300_VEV_5500,VEV_5400,5,2.5,2,354,-0.4887005649717514,-173.0,0.07062146892655367,-17.544749116156115
price_wing_VEV_5300_VEV_5500,VEV_5400,5,2.5,3,375,-0.372,-139.5,0.09333333333333334,-16.609012223922562
price_wing_VEV_5300_VEV_5500,VEV_5400,10,1.0,1,4702,-0.6059123777116121,-2849.0,0.0969800085070183,-65.05034864810258
price_wing_VEV_5300_VEV_5500,VEV_5400,10,1.0,2,4688,-0.5998293515358362,-2812.0,0.10388225255972697,-64.44921993128258
price_wing_VEV_5300_VEV_5500,VEV_5400,10,1.0,3,4679,-0.4883522120111135,-2285.0,0.11327206668091473,-62.48206558403524
price_wing_VEV_5300_VEV_5500,VEV_5400,10,1.5,1,2617,-0.5703095147115017,-1492.5,0.10584638899503249,-45.74542504889478
price_wing_VEV_5300_VEV_5500,VEV_5400,10,1.5,2,2202,-0.5740236148955495,-1264.0,0.12125340599455041,-41.40686584959366
price_wing_VEV_5300_VEV_5500,VEV_5400,10,1.5,3,2504,-0.448482428115016,-1123.0,0.13099041533546327,-41.22244328635329
price_wing_VEV_5300_VEV_5500,VEV_5400,10,2.0,1,987,-0.5081053698074974,-501.5,0.1276595744680851,-25.080008234958026
price_wing_VEV_5300_VEV_5500,VEV_5400,10,2.0,2,1004,-0.5293824701195219,-531.5,0.14641434262948208,-25.186270748371275
price_wing_VEV_5300_VEV_5500,VEV_5400,10,2.0,3,1052,-0.4063688212927757,-427.5,0.1520912547528517,-23.998343006520383
price_wing_VEV_5300_VEV_5500,VEV_5400,10,2.5,1,334,-0.4101796407185629,-137.0,0.15568862275449102,-12.196067733480415
price_wing_VEV_5300_VEV_5500,VEV_5400,10,2.5,2,354,-0.4646892655367232,-164.5,0.1694915254237288,-13.2668660019811
price_wing_VEV_5300_VEV_5500,VEV_5400,10,2.5,3,375,-0.368,-138.0,0.17066666666666666,-14.013612048124662
price_wing_VEV_5300_VEV_5500,VEV_5400,20,1.0,1,4693,-0.5933304922224589,-2784.5,0.17110590240784146,-48.07772851673991
price_wing_VEV_5300_VEV_5500,VEV_5400,20,1.0,2,4679,-0.6194699722162855,-2898.5,0.16349647360547126,-52.69248444837064
price_wing_VEV_5300_VEV_5500,VEV_5400,20,1.0,3,4679,-0.4777730284248771,-2235.5,0.17610600555674288,-47.77345949991603
price_wing_VEV_5300_VEV_5500,VEV_5400,20,1.5,1,2614,-0.5623565416985463,-1470.0,0.18400918133129304,-33.86200857875142
price_wing_VEV_5300_VEV_5500,VEV_5400,20,1.5,2,2198,-0.6021383075523203,-1323.5,0.18198362147406733,-34.29864620574011
price_wing_VEV_5300_VEV_5500,VEV_5400,20,1.5,3,2504,-0.43410543130990414,-1087.0,0.20047923322683706,-31.189662633937882
price_wing_VEV_5300_VEV_5500,VEV_5400,20,2.0,1,986,-0.47971602434077076,-473.0,0.22008113590263692,-17.43097238333494
price_wing_VEV_5300_VEV_5500,VEV_5400,20,2.0,2,1002,-0.5763473053892215,-577.5,0.1996007984031936,-21.983485758285568
price_wing_VEV_5300_VEV_5500,VEV_5400,20,2.0,3,1052,-0.4063688212927757,-427.5,0.21102661596958175,-18.395978068205558
price_wing_VEV_5300_VEV_5500,VEV_5400,20,2.5,1,333,-0.3738738738738739,-124.5,0.26126126126126126,-7.736345994953951
price_wing_VEV_5300_VEV_5500,VEV_5400,20,2.5,2,354,-0.5635593220338984,-199.5,0.192090395480226,-13.513842660620547
price_wing_VEV_5300_VEV_5500,VEV_5400,20,2.5,3,375,-0.39866666666666667,-149.5,0.21333333333333335,-11.412315093396527
price_wing_VEV_5300_VEV_5500,VEV_5400,50,1.0,1,4669,-0.6347183551081602,-2963.5,0.2544442064681945,-32.91762350125543
price_wing_VEV_5300_VEV_5500,VEV_5400,50,1.0,2,4658,-0.6137827393731216,-2859.0,0.2539716616573637,-37.062816950558634
price_wing_VEV_5300_VEV_5500,VEV_5400,50,1.0,3,4668,-0.4877892030848329,-2277.0,0.23950299914310197,-34.03149108630908
price_wing_VEV_5300_VEV_5500,VEV_5400,50,1.5,1,2594,-0.6667309175019275,-1729.5,0.24710871241326138,-26.0573946272031
price_wing_VEV_5300_VEV_5500,VEV_5400,50,1.5,2,2183,-0.5513055428309666,-1203.5,0.2794319743472286,-22.76624485055471
price_wing_VEV_5300_VEV_5500,VEV_5400,50,1.5,3,2500,-0.4992,-1248.0,0.2516,-26.56593541678095
price_wing_VEV_5300_VEV_5500,VEV_5400,50,2.0,1,980,-0.6285714285714286,-616.0,0.2571428571428571,-15.497592670214338
price_wing_VEV_5300_VEV_5500,VEV_5400,50,2.0,2,994,-0.5135814889336016,-510.5,0.3008048289738431,-14.616807735804082
price_wing_VEV_5300_VEV_5500,VEV_5400,50,2.0,3,1052,-0.43155893536121676,-454.0,0.2804182509505703,-14.855651604682695
price_wing_VEV_5300_VEV_5500,VEV_5400,50,2.5,1,330,-0.43333333333333335,-143.0,0.2787878787878788,-6.933891115576646
price_wing_VEV_5300_VEV_5500,VEV_5400,50,2.5,2,352,-0.48863636363636365,-172.0,0.34375,-8.37627924881054
price_wing_VEV_5300_VEV_5500,VEV_5400,50,2.5,3,375,-0.45466666666666666,-170.5,0.27466666666666667,-9.224435294272357
price_wing_VEV_5300_VEV_5500,VEV_5400,100,1.0,1,4651,-0.6525478391743711,-3035.0,0.32401634057192,-26.01540154032861
price_wing_VEV_5300_VEV_5500,VEV_5400,100,1.0,2,4628,-0.6458513396715644,-2989.0,0.30877268798617113,-29.507023944216215
price_wing_VEV_5300_VEV_5500,VEV_5400,100,1.0,3,4645,-0.47524219590958017,-2207.5,0.2846071044133477,-25.104982203451026
price_wing_VEV_5300_VEV_5500,VEV_5400,100,1.5,1,2584,-0.6894349845201239,-1781.5,0.3235294117647059,-19.748575171375926
price_wing_VEV_5300_VEV_5500,VEV_5400,100,1.5,2,2160,-0.5439814814814815,-1175.0,0.34953703703703703,-17.087387570386763
price_wing_VEV_5300_VEV_5500,VEV_5400,100,1.5,3,2493,-0.5090252707581228,-1269.0,0.2711592458884878,-21.704462239312573
price_wing_VEV_5300_VEV_5500,VEV_5400,100,2.0,1,980,-0.7122448979591837,-698.0,0.3295918367346939,-12.347478323484234
price_wing_VEV_5300_VEV_5500,VEV_5400,100,2.0,2,989,-0.5520728008088979,-546.0,0.34580384226491406,-12.100134803335367
price_wing_VEV_5300_VEV_5500,VEV_5400,100,2.0,3,1051,-0.5214081826831589,-548.0,0.2702188392007612,-15.029029723943028
price_wing_VEV_5300_VEV_5500,VEV_5400,100,2.5,1,330,-0.4818181818181818,-159.0,0.42424242424242425,-5.070356145991758
price_wing_VEV_5300_VEV_5500,VEV_5400,100,2.5,2,352,-0.5553977272727273,-195.5,0.32954545454545453,-7.532707353221761
price_wing_VEV_5300_VEV_5500,VEV_5400,100,2.5,3,375,-0.6506666666666666,-244.0,0.25333333333333335,-11.377005046782985
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,1.0,1,4711,-0.630545531734239,-2970.5,0.0036085756739545746,-118.83453351957895
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,1.0,2,4695,-0.6008519701810436,-2821.0,0.004046858359957401,-113.74189927444804
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,1.0,3,4685,-0.559871931696905,-2623.0,0.006830309498399146,-121.24098660672716
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,1.5,1,2622,-0.6020213577421816,-1578.5,0.005339435545385202,-84.1231523259686
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,1.5,2,2207,-0.5736293611236973,-1266.0,0.0031717263253285004,-75.73756003372499
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,1.5,3,2508,-0.5332934609250398,-1337.5,0.006379585326953748,-86.41350844012584
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,2.0,1,988,-0.5526315789473685,-546.0,0.008097165991902834,-47.185057672097656
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,2.0,2,1006,-0.5342942345924453,-537.5,0.004970178926441352,-47.84780949868474
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,2.0,3,1052,-0.5057034220532319,-532.0,0.012357414448669201,-51.77848474656093
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,2.5,1,334,-0.47305389221556887,-158.0,0.014970059880239521,-26.382897339795733
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,2.5,2,354,-0.5225988700564972,-185.0,0.00847457627118644,-26.715066274820526
premium_wing_VEV_5300_VEV_5500,VEV_5400,1,2.5,3,375,-0.48533333333333334,-182.0,0.010666666666666666,-30.43295045972721
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,1.0,1,4707,-0.6192904185256002,-2915.0,0.04440195453579775,-82.18490859905191
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,1.0,2,4692,-0.5891943734015346,-2764.5,0.05903665814151748,-77.78252156788632
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,1.0,3,4681,-0.5124973296304208,-2399.0,0.059389019440290534,-79.45130106596208
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,1.5,1,2620,-0.5938931297709924,-1556.0,0.048473282442748095,-58.82516732895852
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,1.5,2,2204,-0.5628402903811253,-1240.5,0.060798548094373864,-50.90621461054598
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,1.5,3,2504,-0.47743610223642174,-1195.5,0.0670926517571885,-54.33145254779511
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,2.0,1,988,-0.5430161943319838,-536.5,0.05668016194331984,-33.58507574891542
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,2.0,2,1004,-0.524402390438247,-526.5,0.0697211155378486,-31.52468771707186
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,2.0,3,1052,-0.43488593155893535,-457.5,0.07034220532319392,-32.597434382715036
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,2.5,1,334,-0.4416167664670659,-147.5,0.07784431137724551,-16.403719329937708
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,2.5,2,354,-0.4887005649717514,-173.0,0.07062146892655367,-17.544749116156115
premium_wing_VEV_5300_VEV_5500,VEV_5400,5,2.5,3,375,-0.372,-139.5,0.09333333333333334,-16.609012223922562
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,1.0,1,4702,-0.6059123777116121,-2849.0,0.0969800085070183,-65.05034864810258
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,1.0,2,4688,-0.5998293515358362,-2812.0,0.10388225255972697,-64.44921993128258
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,1.0,3,4679,-0.4883522120111135,-2285.0,0.11327206668091473,-62.48206558403524
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,1.5,1,2617,-0.5703095147115017,-1492.5,0.10584638899503249,-45.74542504889478
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,1.5,2,2202,-0.5740236148955495,-1264.0,0.12125340599455041,-41.40686584959366
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,1.5,3,2504,-0.448482428115016,-1123.0,0.13099041533546327,-41.22244328635329
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,2.0,1,987,-0.5081053698074974,-501.5,0.1276595744680851,-25.080008234958026
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,2.0,2,1004,-0.5293824701195219,-531.5,0.14641434262948208,-25.186270748371275
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,2.0,3,1052,-0.4063688212927757,-427.5,0.1520912547528517,-23.998343006520383
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,2.5,1,334,-0.4101796407185629,-137.0,0.15568862275449102,-12.196067733480415
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,2.5,2,354,-0.4646892655367232,-164.5,0.1694915254237288,-13.2668660019811
premium_wing_VEV_5300_VEV_5500,VEV_5400,10,2.5,3,375,-0.368,-138.0,0.17066666666666666,-14.013612048124662
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,1.0,1,4693,-0.5933304922224589,-2784.5,0.17110590240784146,-48.07772851673991
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,1.0,2,4679,-0.6194699722162855,-2898.5,0.16349647360547126,-52.69248444837064
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,1.0,3,4679,-0.4777730284248771,-2235.5,0.17610600555674288,-47.77345949991603
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,1.5,1,2614,-0.5623565416985463,-1470.0,0.18400918133129304,-33.86200857875142
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,1.5,2,2198,-0.6021383075523203,-1323.5,0.18198362147406733,-34.29864620574011
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,1.5,3,2504,-0.43410543130990414,-1087.0,0.20047923322683706,-31.189662633937882
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,2.0,1,986,-0.47971602434077076,-473.0,0.22008113590263692,-17.43097238333494
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,2.0,2,1002,-0.5763473053892215,-577.5,0.1996007984031936,-21.983485758285568
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,2.0,3,1052,-0.4063688212927757,-427.5,0.21102661596958175,-18.395978068205558
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,2.5,1,333,-0.3738738738738739,-124.5,0.26126126126126126,-7.736345994953951
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,2.5,2,354,-0.5635593220338984,-199.5,0.192090395480226,-13.513842660620547
premium_wing_VEV_5300_VEV_5500,VEV_5400,20,2.5,3,375,-0.39866666666666667,-149.5,0.21333333333333335,-11.412315093396527
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,1.0,1,4669,-0.6347183551081602,-2963.5,0.2544442064681945,-32.91762350125543
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,1.0,2,4658,-0.6137827393731216,-2859.0,0.2539716616573637,-37.062816950558634
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,1.0,3,4668,-0.4877892030848329,-2277.0,0.23950299914310197,-34.03149108630908
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,1.5,1,2594,-0.6667309175019275,-1729.5,0.24710871241326138,-26.0573946272031
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,1.5,2,2183,-0.5513055428309666,-1203.5,0.2794319743472286,-22.76624485055471
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,1.5,3,2500,-0.4992,-1248.0,0.2516,-26.56593541678095
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,2.0,1,980,-0.6285714285714286,-616.0,0.2571428571428571,-15.497592670214338
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,2.0,2,994,-0.5135814889336016,-510.5,0.3008048289738431,-14.616807735804082
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,2.0,3,1052,-0.43155893536121676,-454.0,0.2804182509505703,-14.855651604682695
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,2.5,1,330,-0.43333333333333335,-143.0,0.2787878787878788,-6.933891115576646
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,2.5,2,352,-0.48863636363636365,-172.0,0.34375,-8.37627924881054
premium_wing_VEV_5300_VEV_5500,VEV_5400,50,2.5,3,375,-0.45466666666666666,-170.5,0.27466666666666667,-9.224435294272357
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,1.0,1,4651,-0.6525478391743711,-3035.0,0.32401634057192,-26.01540154032861
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,1.0,2,4628,-0.6458513396715644,-2989.0,0.30877268798617113,-29.507023944216215
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,1.0,3,4645,-0.47524219590958017,-2207.5,0.2846071044133477,-25.104982203451026
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,1.5,1,2584,-0.6894349845201239,-1781.5,0.3235294117647059,-19.748575171375926
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,1.5,2,2160,-0.5439814814814815,-1175.0,0.34953703703703703,-17.087387570386763
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,1.5,3,2493,-0.5090252707581228,-1269.0,0.2711592458884878,-21.704462239312573
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,2.0,1,980,-0.7122448979591837,-698.0,0.3295918367346939,-12.347478323484234
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,2.0,2,989,-0.5520728008088979,-546.0,0.34580384226491406,-12.100134803335367
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,2.0,3,1051,-0.5214081826831589,-548.0,0.2702188392007612,-15.029029723943028
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,2.5,1,330,-0.4818181818181818,-159.0,0.42424242424242425,-5.070356145991758
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,2.5,2,352,-0.5553977272727273,-195.5,0.32954545454545453,-7.532707353221761
premium_wing_VEV_5300_VEV_5500,VEV_5400,100,2.5,3,375,-0.6506666666666666,-244.0,0.25333333333333335,-11.377005046782985
price_wing_VEV_5400_VEV_6000,VEV_5500,1,1.0,1,4680,-0.5367521367521367,-2512.0,0.0023504273504273503,-146.44268019381732
price_wing_VEV_5400_VEV_6000,VEV_5500,1,1.0,2,4838,-0.5271806531624639,-2550.5,0.002066969822240595,-156.60785507855135
