fold,y,name,legs,nlegs,sd,hl,phi,proxy,avg,trades,entry,margin,dayp,cross,coef,intercept,mu
train_3_4_test_2,ROBOT_DISHES,lev4,PEBBLES_XL|PEBBLES_L|PANEL_1X4|TRANSLATOR_GRAPHITE_MIST,4,255.58554117744677,191.74008876170808,0.9963914911187964,35433.5,23.973951285520975,1478,1.8,1,{2: 35433.5},4,0.294669|-0.0192009|0.0474031|0.430676,1507.6738810456184,30.31659394651524
train_3_4_test_2,ROBOT_DISHES,ret4,TRANSLATOR_ECLIPSE_CHARCOAL|SNACKPACK_RASPBERRY|UV_VISOR_RED|PANEL_2X4,4,243.2192087458558,170.5436565968267,0.995943909563633,8505.0,2.1886258363355635,3886,2.2,1,{2: 8505.0},4,0.171525|0.533744|0.509681|0.166464,-4422.5599500033095,8.06152268547794
train_3_4_test_2,ROBOT_DISHES,lev5,PEBBLES_XL|PEBBLES_L|PANEL_1X4|TRANSLATOR_GRAPHITE_MIST|MICROCHIP_CIRCLE,5,247.94069303357273,156.40162745142376,0.9955779648892746,1126.0,0.1678092399403875,6710,1.8,1,{2: 1126.0},5,0.0378583|-0.0184746|0.0364317|0.437347|0.558277,-8.055866460768266,10.156629973525014
train_3_4_test_2,ROBOT_DISHES,ret5,TRANSLATOR_ECLIPSE_CHARCOAL|SNACKPACK_RASPBERRY|UV_VISOR_RED|PANEL_2X4|SNACKPACK_CHOCOLATE,5,236.71852788202253,165.85159437733085,0.9958293994318712,12632.0,1.9001203369434416,6648,1.2,1,{2: 12632.0},5,0.127058|0.485199|0.510655|0.21919|0.258239,-6638.857325828958,-1.4596229517046595
train_3_4_test_2,ROBOT_DISHES,ridge8,PEBBLES_XL|PEBBLES_L|PANEL_1X4|TRANSLATOR_GRAPHITE_MIST|MICROCHIP_CIRCLE|GALAXY_SOUNDS_BLACK_HOLES|PANEL_2X4|TRANSLATOR_SPACE_GRAY,8,228.17227692922603,137.89816246745193,0.9949860967977837,38076.5,9.327902988731013,4082,2.2,1,{2: 38076.5},8,0.0192763|-0.128894|0.0559213|0.333809|0.208288|0.174132|0.0703227|-0.133649,3871.0250684798475,1.6222376324203651
train_3_4_test_2,ROBOT_IRONING,cat4,ROBOT_DISHES|ROBOT_LAUNDRY|ROBOT_MOPPING|ROBOT_VACUUMING,4,344.7532566771775,593.7794137468164,0.9988333331369667,18333.5,7.084041731066461,2588,1.8,1,{2: 18333.5},0,-0.420524|0.155543|-0.445141|0.378884,12912.874932409239,-33.16513649311128
train_3_4_test_2,ROBOT_IRONING,lev2,OXYGEN_SHAKE_MORNING_BREATH|ROBOT_MOPPING,2,463.54854287406675,1869.8922813001664,0.9996293804019675,10056.0,79.80952380952381,126,2.2,1,{2: 10056.0},1,0.327075|-0.50852,10987.074763995008,22.755903865011987
train_3_4_test_2,ROBOT_IRONING,ret2,MICROCHIP_OVAL|UV_VISOR_AMBER,2,219.462783649383,1296.2537238553718,0.9994654118424826,912.0,0.15139442231075698,6024,1.8,1,{2: 912.0},2,0.369641|0.343159,3147.131063256912,64.91933922614635
train_3_4_test_2,ROBOT_IRONING,lev3,OXYGEN_SHAKE_MORNING_BREATH|ROBOT_MOPPING|PEBBLES_M,3,479.2677803040017,1481.0165476291593,0.9995320882787065,17756.0,40.538812785388124,438,1.8,1,{2: 17756.0},2,0.0483682|-0.421914|-0.389246,16802.59337673834,5.07187601853866
train_3_4_test_2,ROBOT_IRONING,ret3,MICROCHIP_OVAL|UV_VISOR_AMBER|TRANSLATOR_ECLIPSE_CHARCOAL,3,214.44900266226284,510.53943258878587,0.9986432451353601,41131.5,17.984914735461302,2287,2.2,1,{2: 41131.5},3,0.200071|0.5107|0.841614,-5153.796687382576,2.4754183422528513
train_3_4_test_2,ROBOT_IRONING,lev4,OXYGEN_SHAKE_MORNING_BREATH|ROBOT_MOPPING|PEBBLES_M|PANEL_1X4,4,381.1907621103402,1056.1471933525524,0.999343917420645,29366.0,22.924277907884466,1281,2.2,1,{2: 29366.0},3,-0.00345534|0.0814013|-0.353881|0.594307,5806.198156650961,11.812641791888836
train_3_4_test_2,ROBOT_IRONING,ret4,MICROCHIP_OVAL|UV_VISOR_AMBER|TRANSLATOR_ECLIPSE_CHARCOAL|SLEEP_POD_NYLON,4,222.92573091461696,433.676245582402,0.9984029709902335,44679.5,12.373165328163944,3611,2.2,1,{2: 44679.5},4,0.281893|0.529014|0.91471|0.23409,-8885.74378065134,-1.3368516507662207
train_3_4_test_2,ROBOT_IRONING,lev5,OXYGEN_SHAKE_MORNING_BREATH|ROBOT_MOPPING|PEBBLES_M|PANEL_1X4|MICROCHIP_OVAL,5,235.12984082992386,746.6676498394362,0.9990721098620823,51690.0,26.466973886328724,1953,2.2,1,{2: 51690.0},4,0.171851|-0.136372|-0.103254|0.0697785|0.307521,6439.774448278557,-0.5882638662283171
train_3_4_test_2,ROBOT_IRONING,ret5,MICROCHIP_OVAL|UV_VISOR_AMBER|TRANSLATOR_ECLIPSE_CHARCOAL|SLEEP_POD_NYLON|ROBOT_VACUUMING,5,203.26089265313115,410.85398315690514,0.9983143334683815,33163.5,5.313811889120333,6241,2.2,1,{2: 33163.5},4,0.267705|0.449615|0.792329|0.305288|0.358008,-10859.60159590092,-6.900485354562079
train_3_4_test_2,ROBOT_IRONING,xlev2,OXYGEN_SHAKE_MORNING_BREATH|PEBBLES_M,2,481.56516586657995,1583.689458673245,0.9995624170439439,46679.0,15.882613133718952,2939,1.0,1,{2: 46679.0},2,0.418701|-0.502577,9597.909200149728,-85.63863715003208
train_3_4_test_2,ROBOT_IRONING,xlev3,OXYGEN_SHAKE_MORNING_BREATH|PEBBLES_M|PANEL_1X4,3,388.20726229823634,1113.757094303223,0.9993778432131859,33690.0,32.08571428571429,1050,2.2,1,{2: 33690.0},3,-0.0361056|-0.345423|0.547592,7385.005123095568,14.199438557700887
train_3_4_test_2,ROBOT_IRONING,xlev5,OXYGEN_SHAKE_MORNING_BREATH|PEBBLES_M|PANEL_1X4|MICROCHIP_OVAL|TRANSLATOR_ECLIPSE_CHARCOAL,5,199.8867905018519,598.3568941960771,0.998842253067859,84835.0,18.33873757025508,4626,1.2,1,{2: 84835.0},5,0.106131|-0.107397|0.187417|0.257812|0.433482,575.3416254333744,12.532464259307744
train_3_4_test_2,ROBOT_IRONING,xret5,MICROCHIP_OVAL|UV_VISOR_AMBER|TRANSLATOR_ECLIPSE_CHARCOAL|SLEEP_POD_NYLON|MICROCHIP_CIRCLE,5,212.25678835492832,434.86052185546026,0.9984073167896972,71115.5,13.763402361137992,5167,1.2,1,{2: 71115.5},5,0.328529|0.353356|0.836874|0.0546066|0.186013,-7156.3796880610735,-14.928865183215294
train_3_4_test_2,ROBOT_IRONING,ridge8,OXYGEN_SHAKE_MORNING_BREATH|ROBOT_MOPPING|PEBBLES_M|PANEL_1X4|MICROCHIP_OVAL|TRANSLATOR_ECLIPSE_CHARCOAL|MICROCHIP_RECTANGLE|PEBBLES_XS,8,222.6114502265704,416.22853398784355,0.9983360815183256,51353.5,9.774172059383327,5254,2.2,1,{2: 51353.5},7,0.207775|-0.162795|-0.111742|0.08517|0.316498|0.522285|-0.126864|-0.218143,3576.681632032734,2.1463931135094754
train_3_4_test_2,ROBOT_LAUNDRY,cat4,ROBOT_DISHES|ROBOT_IRONING|ROBOT_MOPPING|ROBOT_VACUUMING,4,297.30052052446234,341.1157754239317,0.9979700633340646,30458.0,5.988596146283917,5086,0.8,1,{2: 30458.0},0,-0.738429|0.148893|-0.361901|-0.0229665,20272.14978562253,-10.522295515052974
train_3_4_test_2,ROBOT_LAUNDRY,lev2,GALAXY_SOUNDS_SOLAR_FLAMES|ROBOT_VACUUMING,2,468.33162891643144,1141.6389036598382,0.9993930332976366,1668.0,47.65714285714286,35,1.5,1,{2: 1668.0},1,0.161284|1.07659,-1747.8690305214172,-87.07015791093181
train_3_4_test_2,ROBOT_LAUNDRY,ret2,PEBBLES_XS|PANEL_1X2,2,275.77694398455895,1359.7275990301762,0.9994903607615621,15991.0,3.697341040462428,4325,2.2,1,{2: 15991.0},2,0.133691|-0.69968,14861.72213118063,68.64743570408336
train_3_4_test_2,ROBOT_LAUNDRY,lev3,GALAXY_SOUNDS_SOLAR_FLAMES|ROBOT_VACUUMING|ROBOT_MOPPING,3,437.69141086314585,1274.4051398768995,0.9994562492788562,4202.5,30.23381294964029,139,1.5,1,{2: 4202.5},1,0.0821004|0.906301|-0.137706,2209.088129840726,-105.4591217080233
train_3_4_test_2,ROBOT_LAUNDRY,ret3,PEBBLES_XS|PANEL_1X2|GALAXY_SOUNDS_SOLAR_WINDS,3,336.1967340300205,1024.7026427350227,0.9993237913427966,-15064.0,-1.8175675675675675,8288,1.0,1,{2: -15064.0},3,-0.0702188|-0.624589|-0.453637,20350.213156642323,24.677760482705708
train_3_4_test_2,ROBOT_LAUNDRY,lev4,GALAXY_SOUNDS_SOLAR_FLAMES|ROBOT_VACUUMING|ROBOT_MOPPING|TRANSLATOR_SPACE_GRAY,4,310.11240527558226,949.370261946626,0.9992701538776152,17891.5,48.61820652173913,368,1.8,1,{2: 17891.5},2,0.230469|0.192458|-0.413551|0.580759,4641.609375018496,-10.757859599341828
train_3_4_test_2,ROBOT_LAUNDRY,ret4,PEBBLES_XS|PANEL_1X2|GALAXY_SOUNDS_SOLAR_WINDS|OXYGEN_SHAKE_MORNING_BREATH,4,295.15224674073846,814.5038464410515,0.99914935659146,-23251.0,-2.8758194186765613,8085,0.8,1,{2: -23251.0},4,0.015022|-0.559854|-0.65839|-0.268151,24005.947680655725,40.12409981473229
train_3_4_test_2,ROBOT_LAUNDRY,lev5,GALAXY_SOUNDS_SOLAR_FLAMES|ROBOT_VACUUMING|ROBOT_MOPPING|TRANSLATOR_SPACE_GRAY|GALAXY_SOUNDS_SOLAR_WINDS,5,300.4980399565256,923.5152584469494,0.9992497285589724,66764.0,26.430720506730008,2526,1.2,1,{2: 66764.0},3,0.249471|0.0726055|-0.324869|0.536347|-0.242624,7475.655900212552,-23.23515214148847
train_3_4_test_2,ROBOT_LAUNDRY,ret5,PEBBLES_XS|PANEL_1X2|GALAXY_SOUNDS_SOLAR_WINDS|OXYGEN_SHAKE_MORNING_BREATH|MICROCHIP_OVAL,5,253.06781700918347,524.3701124751997,0.9986790069801394,16289.0,3.0243223171184552,5386,1.5,1,{2: 16289.0},5,-0.168441|0.267257|-0.449469|-0.134087|0.522331,10569.369226239562,-10.927255603850426
train_3_4_test_2,ROBOT_LAUNDRY,xlev2,GALAXY_SOUNDS_SOLAR_FLAMES|TRANSLATOR_SPACE_GRAY,2,472.77032610024145,1212.2991820762359,0.9994284009502007,6578.0,56.706896551724135,116,2.2,1,{2: 6578.0},2,0.850265|0.61282,-5528.655973488034,-63.766136132462634
train_3_4_test_2,ROBOT_LAUNDRY,xlev3,GALAXY_SOUNDS_SOLAR_FLAMES|TRANSLATOR_SPACE_GRAY|GALAXY_SOUNDS_SOLAR_WINDS,3,355.9776804367997,910.820260465277,0.9992392752663802,18339.5,27.25037147102526,673,1.5,1,{2: 18339.5},3,0.452518|0.439353|-0.605928,6931.798020966171,24.324483550433797
train_3_4_test_2,ROBOT_LAUNDRY,xlev5,GALAXY_SOUNDS_SOLAR_FLAMES|TRANSLATOR_SPACE_GRAY|GALAXY_SOUNDS_SOLAR_WINDS|PANEL_4X4|PANEL_2X2,5,226.22486044567003,399.4523344556524,0.9982662608805704,36733.5,15.711505560307955,2338,2.2,1,{2: 36733.5},5,0.277187|0.0768677|-0.258688|0.0257458|0.539486,3200.1123845968623,9.691535000078147
train_3_4_test_2,ROBOT_LAUNDRY,ridge8,GALAXY_SOUNDS_SOLAR_FLAMES|ROBOT_VACUUMING|ROBOT_MOPPING|TRANSLATOR_SPACE_GRAY|GALAXY_SOUNDS_SOLAR_WINDS|PANEL_4X4|PANEL_2X2|SLEEP_POD_SUEDE,8,187.80328030363248,321.5552425737311,0.9978467132596264,32446.5,17.36035313001605,1869,2.2,1,{2: 32446.5},6,0.190528|0.163139|-0.0230637|0.22812|-0.109856|-0.0814906|0.443848|-0.247602,4907.837395242473,12.906858668884524
train_3_4_test_2,ROBOT_MOPPING,cat4,ROBOT_DISHES|ROBOT_IRONING|ROBOT_LAUNDRY|ROBOT_VACUUMING,4,277.1294892881377,239.92804622955504,0.9971151896955245,22387.0,10.691021967526266,2094,2.2,1,{2: 22387.0},0,-0.910024|-0.510263|-0.433375|-0.81932,36451.42255060165,20.800832057819207
train_3_4_test_2,ROBOT_MOPPING,lev2,PANEL_1X4|OXYGEN_SHAKE_MORNING_BREATH,2,293.229131254515,626.9718637534036,0.9988950633860931,52252.5,20.4111328125,2560,1.8,1,{2: 52252.5},2,-0.590853|-0.483004,21437.95111340913,34.53116317566946
train_3_4_test_2,ROBOT_MOPPING,ret2,SNACKPACK_RASPBERRY|SNACKPACK_STRAWBERRY,2,848.1917206736695,2905.114465307913,0.9997614329815502,3233.0,51.317460317460316,63,1.8,1,{2: 3233.0},2,2.89065|2.72928,-47552.024916084396,177.90356944242012
train_3_4_test_2,ROBOT_MOPPING,lev3,PANEL_1X4|OXYGEN_SHAKE_MORNING_BREATH|MICROCHIP_SQUARE,3,300.2731536370585,578.3242959917487,0.998802173853793,54484.0,15.408371040723981,3536,2.2,1,{2: 54484.0},3,-0.520556|-0.394173|0.160344,17570.52712434996,10.833360644451204
train_3_4_test_2,ROBOT_MOPPING,ret3,SNACKPACK_RASPBERRY|SNACKPACK_STRAWBERRY|PANEL_2X4,3,909.4155583523362,2423.792882989812,0.9997140646451032,27.5,0.3618421052631579,76,1.0,1,{2: 27.5},3,0.539525|0.277485|0.777576,-6062.27841326881,60.02197204825825
train_3_4_test_2,ROBOT_MOPPING,lev4,PANEL_1X4|OXYGEN_SHAKE_MORNING_BREATH|MICROCHIP_SQUARE|ROBOT_IRONING,4,306.1147559026294,578.6888142965392,0.9988029279172941,30065.0,5.782842854395076,5199,2.2,1,{2: 30065.0},3,-0.443157|-0.353312|0.188046|-0.108038,16966.668395446293,13.829074393060182
train_3_4_test_2,ROBOT_MOPPING,ret4,SNACKPACK_RASPBERRY|SNACKPACK_STRAWBERRY|PANEL_2X4|PANEL_4X4,4,513.6595059433769,814.9013217988967,0.9991497713239044,-18282.5,-13.012455516014235,1405,1.2,1,{2: -18282.5},4,1.41446|0.420216|0.780432|0.875674,-25055.744542723747,-9.350960828161078
train_3_4_test_2,ROBOT_MOPPING,lev5,PANEL_1X4|OXYGEN_SHAKE_MORNING_BREATH|MICROCHIP_SQUARE|ROBOT_IRONING|ROBOT_VACUUMING,5,303.99470976318355,576.0300665766391,0.9987974059865242,25747.5,4.659337676438653,5526,2.2,1,{2: 25747.5},3,-0.433098|-0.344443|0.190006|-0.0998032|-0.0491314,17127.39349897525,12.300667921763306
train_3_4_test_2,ROBOT_MOPPING,ret5,SNACKPACK_RASPBERRY|SNACKPACK_STRAWBERRY|PANEL_2X4|PANEL_4X4|SNACKPACK_PISTACHIO,5,513.8503743341759,931.3780634557422,0.999256060083613,1393.5,23.225,60,2.2,1,{2: 1393.5},5,-0.312128|-0.204204|0.616329|0.6733|-1.78016,19808.25362249028,-20.26341848305219
train_3_4_test_2,ROBOT_MOPPING,xlev5,PANEL_1X4|OXYGEN_SHAKE_MORNING_BREATH|MICROCHIP_SQUARE|MICROCHIP_RECTANGLE|PEBBLES_M,5,312.8903386890873,571.2564178355128,0.9987873627220868,57154.5,13.88256011658975,4117,2.2,1,{2: 57154.5},5,-0.544835|-0.263331|0.126236|-0.16277|0.0544158,17802.685129268855,11.527607381314738
train_3_4_test_2,ROBOT_MOPPING,ridge8,PANEL_1X4|OXYGEN_SHAKE_MORNING_BREATH|MICROCHIP_SQUARE|ROBOT_IRONING|ROBOT_VACUUMING|MICROCHIP_RECTANGLE|PEBBLES_M|SLEEP_POD_COTTON,8,298.90208003945105,532.556441426488,0.9986992997539128,-4835.5,-0.5646969520028028,8563,1.8,1,{2: -4835.5},6,-0.256813|-0.256771|0.164397|-0.19229|-0.0685961|-0.27724|-0.0594465|0.168267,16920.362726826163,3.3150153500855595
train_3_4_test_2,ROBOT_VACUUMING,cat4,ROBOT_DISHES|ROBOT_IRONING|ROBOT_LAUNDRY|ROBOT_MOPPING,4,186.11439484325464,376.6996604969394,0.9981616392831858,38267.0,7.781008540056933,4918,1.8,1,{2: 38267.0},0,-0.225051|0.146256|-0.00926146|-0.275908,13196.601964538819,12.138498730015272
train_3_4_test_2,ROBOT_VACUUMING,lev2,ROBOT_MOPPING|GALAXY_SOUNDS_SOLAR_WINDS,2,193.88270512423944,624.4866203159944,0.9988906685557085,19254.5,3.4383035714285715,5600,2.2,1,{2: 19254.5},1,-0.209545|-0.361255,15098.97894752674,-3.3159033598985843
train_3_4_test_2,ROBOT_VACUUMING,ret2,SNACKPACK_PISTACHIO|ROBOT_IRONING,2,220.46651820689496,551.1129319735165,0.9987430680181375,8803.0,1.4750335120643432,5968,1.5,1,{2: 8803.0},1,0.0468741|0.453508,4637.002224810213,-11.292249443816218
train_3_4_test_2,ROBOT_VACUUMING,lev3,ROBOT_MOPPING|GALAXY_SOUNDS_SOLAR_WINDS|PANEL_1X4,3,192.66444377462065,636.2117469521164,0.9989111019530098,9100.0,1.4483526977558492,6283,1.8,1,{2: 9100.0},2,-0.0300047|-0.284325|0.232725,10124.11479301505,8.861773294457635
train_3_4_test_2,ROBOT_VACUUMING,ret3,SNACKPACK_PISTACHIO|ROBOT_IRONING|UV_VISOR_RED,3,223.25299429787347,543.9919810246441,0.9987266250370047,6368.5,1.075033760972316,5924,1.5,1,{2: 6368.5},2,0.0864339|0.410351|-0.0576879,5272.422374812421,-13.345483376818265
train_3_4_test_2,ROBOT_VACUUMING,lev4,ROBOT_MOPPING|GALAXY_SOUNDS_SOLAR_WINDS|PANEL_1X4|OXYGEN_SHAKE_MORNING_BREATH,4,191.16832679187382,637.2728790325981,0.9989129141066656,13654.5,1.944531472514953,7022,1.2,1,{2: 13654.5},3,-0.000714231|-0.247668|0.236017|0.0711577,8680.608903325536,2.44249852970097
train_3_4_test_2,ROBOT_VACUUMING,ret4,SNACKPACK_PISTACHIO|ROBOT_IRONING|UV_VISOR_RED|OXYGEN_SHAKE_CHOCOLATE,4,209.8443106170594,457.27597498673094,0.9984853302135237,-2806.5,-0.49280070237050044,5695,1.5,1,{2: -2806.5},3,0.230156|0.433448|-0.168177|0.192879,3101.142329846624,-9.099862010610195
train_3_4_test_2,ROBOT_VACUUMING,lev5,ROBOT_MOPPING|GALAXY_SOUNDS_SOLAR_WINDS|PANEL_1X4|OXYGEN_SHAKE_MORNING_BREATH|SLEEP_POD_NYLON,5,168.13743164630975,330.8504183216761,0.9979071460664769,2789.0,0.3796107254661767,7347,2.2,1,{2: 2789.0},4,-0.127618|-0.00333639|0.0979289|0.0768181|-0.300731,11645.742019521185,-1.9821740294910342
train_3_4_test_2,ROBOT_VACUUMING,ret5,SNACKPACK_PISTACHIO|ROBOT_IRONING|UV_VISOR_RED|OXYGEN_SHAKE_CHOCOLATE|PANEL_1X4,5,179.85055423739053,512.6951274669082,0.9986489459363164,7009.0,1.3179766829635202,5318,1.8,1,{2: 7009.0},4,0.157687|0.199465|-0.136299|0.0902886|0.204007,4523.241730890203,2.1698005643811484
train_3_4_test_2,ROBOT_VACUUMING,xlev2,GALAXY_SOUNDS_SOLAR_WINDS|PANEL_1X4,2,193.13771265418424,636.211117510504,0.9989111008762848,8390.0,1.3239703329651256,6337,1.8,1,{2: 8390.0},2,-0.292577|0.254549,9672.020962981556,8.685290930672636
train_3_4_test_2,ROBOT_VACUUMING,xret2,SNACKPACK_PISTACHIO|UV_VISOR_RED,2,244.77270927647857,599.0814656965151,0.998843652518985,-12115.0,-2.554290533417668,4743,2.2,1,{2: -12115.0},2,0.989419|-0.284334,2746.5661368300557,-40.49707052297981
train_3_4_test_2,ROBOT_VACUUMING,xlev3,GALAXY_SOUNDS_SOLAR_WINDS|PANEL_1X4|OXYGEN_SHAKE_MORNING_BREATH,3,191.2403922398881,637.2374173067063,0.9989128536441463,13632.5,1.941951566951567,7020,1.2,1,{2: 13632.5},3,-0.247638|0.236446|0.071518,8664.773116233668,2.5431877241708207
train_3_4_test_2,ROBOT_VACUUMING,xret3,SNACKPACK_PISTACHIO|UV_VISOR_RED|OXYGEN_SHAKE_CHOCOLATE,3,242.3110942885525,524.4303921693596,0.998679158718949,-14522.0,-3.341463414634146,4346,2.2,1,{2: -14522.0},3,1.13332|-0.375497|0.142669,1035.349382224941,-23.386338724299094
train_3_4_test_2,ROBOT_VACUUMING,xlev5,GALAXY_SOUNDS_SOLAR_WINDS|PANEL_1X4|OXYGEN_SHAKE_MORNING_BREATH|SLEEP_POD_NYLON|TRANSLATOR_ASTRO_BLACK,5,181.17035402257633,362.5091364118912,0.9980897449028006,16554.5,2.9477386039886038,5616,2.2,1,{2: 16554.5},5,-0.0308703|0.20493|0.0791087|-0.264804|0.104811,8188.314762210542,3.321203944798981
train_3_4_test_2,ROBOT_VACUUMING,xret5,SNACKPACK_PISTACHIO|UV_VISOR_RED|OXYGEN_SHAKE_CHOCOLATE|PANEL_1X4|PEBBLES_XS,5,166.7451920598445,440.24381335457826,0.9984267767567732,9412.0,1.9130081300813009,4920,1.2,1,{2: 9412.0},5,0.181995|-0.163191|0.120964|0.193768|0.207248,4713.411813219574,2.533527869363752
train_3_4_test_2,ROBOT_VACUUMING,ridge8,ROBOT_MOPPING|GALAXY_SOUNDS_SOLAR_WINDS|PANEL_1X4|OXYGEN_SHAKE_MORNING_BREATH|SLEEP_POD_NYLON|TRANSLATOR_ASTRO_BLACK|MICROCHIP_OVAL|ROBOT_LAUNDRY,8,157.8833748744996,291.188304832524,0.9976224222041693,7130.0,0.8164433757013626,8733,2.2,1,{2: 7130.0},6,-0.141656|-0.0142406|0.165095|-0.0155084|-0.430472|0.0649882|-0.0735491|-0.0107451,13520.243786021458,0.4220162681040165
train_3_4_test_2,SLEEP_POD_COTTON,cat4,SLEEP_POD_LAMB_WOOL|SLEEP_POD_NYLON|SLEEP_POD_POLYESTER|SLEEP_POD_SUEDE,4,411.72877288148914,545.704667468928,0.9987306189688676,-65479.0,-7.946480582524272,8240,1.8,1,{2: -65479.0},0,-0.0896602|0.0925461|1.1365|0.331537,-6093.332767892097,34.41918466027346
train_3_4_test_2,SLEEP_POD_COTTON,lev2,SLEEP_POD_POLYESTER|MICROCHIP_SQUARE,2,373.08337007931294,553.063812972012,0.9987474989506543,-56834.0,-6.888134771542843,8251,1.8,1,{2: -56834.0},1,1.12717|0.154273,-4345.109850042237,26.447487419755817
train_3_4_test_2,SLEEP_POD_COTTON,ret2,SNACKPACK_PISTACHIO|SNACKPACK_CHOCOLATE,2,633.6331308594544,1910.903386670383,0.9996373330608903,13871.0,20.984871406959154,661,2.2,1,{2: 13871.0},2,-0.158986|-2.04393,33418.3682008112,-63.70420341835961
train_3_4_test_2,SLEEP_POD_COTTON,lev3,SLEEP_POD_POLYESTER|MICROCHIP_SQUARE|MICROCHIP_CIRCLE,3,383.4270980034685,551.7328325940865,0.998744479359879,-56491.5,-6.853269440737596,8243,1.8,1,{2: -56491.5},2,1.11956|0.162962|0.0304627,-4659.864372438002,24.99420443546842
train_3_4_test_2,SLEEP_POD_COTTON,ret3,SNACKPACK_PISTACHIO|SNACKPACK_CHOCOLATE|PANEL_1X2,3,620.0772663828965,2492.005535291137,0.9997218903486302,21868.5,4.214395837348237,5189,1.8,1,{2: 21868.5},3,0.804517|-1.20397|0.564501,11177.843777032587,-78.94142707091305
train_3_4_test_2,SLEEP_POD_COTTON,lev4,SLEEP_POD_POLYESTER|MICROCHIP_SQUARE|MICROCHIP_CIRCLE|ROBOT_MOPPING,4,376.1685531642048,596.3254231970698,0.9988383113229792,-36362.0,-5.3512877115526125,6795,1.8,1,{2: -36362.0},3,0.991983|0.0242437|-0.0100757|0.241681,-3405.616958036943,35.12887239579868
train_3_4_test_2,SLEEP_POD_COTTON,ret4,SNACKPACK_PISTACHIO|SNACKPACK_CHOCOLATE|PANEL_1X2|UV_VISOR_MAGENTA,4,572.2609978437424,1048.3069272941627,0.9993390122144918,31362.5,14.884907451352634,2107,1.5,1,{2: 31362.5},4,1.59633|-1.05983|0.521473|1.06522,-9527.09841589605,-81.75546355473125
train_3_4_test_2,SLEEP_POD_COTTON,lev5,SLEEP_POD_POLYESTER|MICROCHIP_SQUARE|MICROCHIP_CIRCLE|ROBOT_MOPPING|UV_VISOR_YELLOW,5,358.22086309225483,530.3054723322172,0.9986937823244678,27768.5,6.831119311193112,4065,2.2,1,{2: 27768.5},4,0.984312|0.0121783|-0.327038|0.214224|-0.326573,3710.478035313486,13.125870495310664
train_3_4_test_2,SLEEP_POD_COTTON,ret5,SNACKPACK_PISTACHIO|SNACKPACK_CHOCOLATE|PANEL_1X2|UV_VISOR_MAGENTA|SNACKPACK_RASPBERRY,5,484.7495637913374,767.3374666626145,0.9990970932087891,4910.5,86.14912280701755,57,2.2,1,{2: 4910.5},5,-2.2906|-0.733774|0.0723021|0.672879|-2.89216,61485.08829379286,25.824503050806925
train_3_4_test_2,SLEEP_POD_COTTON,xlev2,MICROCHIP_SQUARE|MICROCHIP_CIRCLE,2,536.2112727506287,1768.7736802030627,0.9996081966897361,11623.0,3.3925861062463514,3426,2.2,1,{2: 11623.0},2,0.558085|0.197693,1862.3380169707984,-238.60446031141873
train_3_4_test_2,SLEEP_POD_COTTON,xlev3,MICROCHIP_SQUARE|MICROCHIP_CIRCLE|ROBOT_MOPPING,3,609.0719506026182,1954.4430866467237,0.9996454108657338,7801.5,49.69108280254777,157,2.2,1,{2: 7801.5},3,-0.0112911|0.0130236|0.748915,3445.9413701869776,-4.992780943927755
train_3_4_test_2,SLEEP_POD_COTTON,xlev5,MICROCHIP_SQUARE|MICROCHIP_CIRCLE|ROBOT_MOPPING|UV_VISOR_YELLOW|UV_VISOR_AMBER,5,368.3265317692416,533.9925720212196,0.9987027956140013,-69928.5,-7.790608288770054,8976,2.2,1,{2: -69928.5},5,-0.151054|-0.520333|0.287152|-0.0151451|-1.46629,26525.31910417453,-15.919195515522006
train_3_4_test_2,SLEEP_POD_COTTON,ridge8,SLEEP_POD_POLYESTER|MICROCHIP_SQUARE|MICROCHIP_CIRCLE|ROBOT_MOPPING|UV_VISOR_YELLOW|UV_VISOR_AMBER|UV_VISOR_MAGENTA|GALAXY_SOUNDS_DARK_MATTER,8,304.577120173461,382.6114356233135,0.9981900182931785,-83408.0,-8.731079242122894,9553,1.8,1,{2: -83408.0},7,0.597562|-0.0652289|-0.406985|0.213213|0.0687637|-0.716342|0.317044|-0.540378,13173.168677053616,-9.76753354275479
train_3_4_test_2,SLEEP_POD_LAMB_WOOL,cat4,SLEEP_POD_COTTON|SLEEP_POD_NYLON|SLEEP_POD_POLYESTER|SLEEP_POD_SUEDE,4,281.97371114464727,669.0474306834196,0.9989645154958542,22750.0,4.318526955201215,5268,1.5,1,{2: 22750.0},0,-0.0413986|0.393217|0.0496231|0.25265,3707.683663575828,25.702922729680722
train_3_4_test_2,SLEEP_POD_LAMB_WOOL,lev2,TRANSLATOR_ECLIPSE_CHARCOAL|PANEL_1X2,2,255.44961884504966,534.5614347447591,0.9987041751615154,46603.0,26.31451157538114,1771,2.2,1,{2: 46603.0},2,-0.387314|0.341667,11507.233141709754,-15.961774769221847
train_3_4_test_2,SLEEP_POD_LAMB_WOOL,ret2,OXYGEN_SHAKE_MORNING_BREATH|PANEL_2X4,2,293.7107305438762,610.8549084261327,0.9988659269870522,-2547.0,-0.46940656100258016,5426,0.8,1,{2: -2547.0},2,-0.0847987|0.473002,6032.015223993606,-4.132933960666378
