name,path,quote_size,improve,inv_skew,min_edge,n_products,returncode,total_pnl,day_2,day_3,day_4,stdout_tail,use_pebbles,pebble_take_edge,pebble_mm_edge,use_micro_lag,micro_bias_mult,micro_take_edge
mm_pos2day_q5_i1_s0p0_e1p0,research/round5/generated_traders/mm_pos2day_q5_i1_s0p0_e1p0.py,5,1,0.0,1.0,37,0,508826.5,165843.0,140027.0,202956.5," cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on shared package cache
    Finished `release` profile [optimized] target(s) in 0.07s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_pos2day_q5_i1_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_pos2day_q5_i1_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6922    165843.00  runs/backtest-1777385316866-round5-day+2
D+3               3    10000        8450    140027.00  runs/backtest-1777385316866-round5-day+3
D+4               4    10000        7599    202956.50  runs/backtest-1777385316866-round5-day+4
TOTAL             -    30000       22971    508826.50  -
",,,,,,
mm_pos2day_q10_i1_s0p0_e1p0,research/round5/generated_traders/mm_pos2day_q10_i1_s0p0_e1p0.py,10,1,0.0,1.0,37,0,508826.5,165843.0,140027.0,202956.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_pos2day_q10_i1_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_pos2day_q10_i1_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6922    165843.00  runs/backtest-1777385345218-round5-day+2
D+3               3    10000        8450    140027.00  runs/backtest-1777385345218-round5-day+3
D+4               4    10000        7599    202956.50  runs/backtest-1777385345218-round5-day+4
TOTAL             -    30000       22971    508826.50  -
",,,,,,
mm_pos2day_q8_i1_s0p0_e1p0,research/round5/generated_traders/mm_pos2day_q8_i1_s0p0_e1p0.py,8,1,0.0,1.0,37,0,508826.5,165843.0,140027.0,202956.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_pos2day_q8_i1_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_pos2day_q8_i1_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6922    165843.00  runs/backtest-1777385331073-round5-day+2
D+3               3    10000        8450    140027.00  runs/backtest-1777385331073-round5-day+3
D+4               4    10000        7599    202956.50  runs/backtest-1777385331073-round5-day+4
TOTAL             -    30000       22971    508826.50  -
",,,,,,
micro_robust_m2p0_t6p0,research/round5/generated_traders/micro_robust_m2p0_t6p0.py,5,1,,,41,0,507580.5,145217.5,181061.0,181302.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_robust_m2p0_t6p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_robust_m2p0_t6p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8042    145217.50  runs/backtest-1777385553496-round5-day+2
D+3               3    10000        9705    181061.00  runs/backtest-1777385553496-round5-day+3
D+4               4    10000        8722    181302.00  runs/backtest-1777385553496-round5-day+4
TOTAL             -    30000       26469    507580.50  -
",,,,True,2.0,6.0
micro_totalpos_m5p0_t2p0,research/round5/generated_traders/micro_totalpos_m5p0_t2p0.py,5,1,,,38,0,506567.0,160950.5,177978.0,167638.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_totalpos_m5p0_t2p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_totalpos_m5p0_t2p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8327    160950.50  runs/backtest-1777385614645-round5-day+2
D+3               3    10000        9782    177978.00  runs/backtest-1777385614645-round5-day+3
D+4               4    10000        9009    167638.50  runs/backtest-1777385614645-round5-day+4
TOTAL             -    30000       27118    506567.00  -
",,,,True,5.0,2.0
micro_robust_m5p0_t2p0,research/round5/generated_traders/micro_robust_m5p0_t2p0.py,5,1,,,41,0,503073.0,153352.5,172091.5,177629.0,"    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_robust_m5p0_t2p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_robust_m5p0_t2p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8897    153352.50  runs/backtest-1777385561601-round5-day+2
D+3               3    10000       10473    172091.50  runs/backtest-1777385561601-round5-day+3
D+4               4    10000        9619    177629.00  runs/backtest-1777385561601-round5-day+4
TOTAL             -    30000       28989    503073.00  -
",,,,True,5.0,2.0
micro_totalpos_m3p0_t6p0,research/round5/generated_traders/micro_totalpos_m3p0_t6p0.py,5,1,,,38,0,503060.5,153762.5,186556.5,162741.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_totalpos_m3p0_t6p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_totalpos_m3p0_t6p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7695    153762.50  runs/backtest-1777385614661-round5-day+2
D+3               3    10000        9186    186556.50  runs/backtest-1777385614661-round5-day+3
D+4               4    10000        8296    162741.50  runs/backtest-1777385614661-round5-day+4
TOTAL             -    30000       25177    503060.50  -
",,,,True,3.0,6.0
micro_totalpos_m5p0_t6p0,research/round5/generated_traders/micro_totalpos_m5p0_t6p0.py,5,1,,,38,0,502512.0,154652.5,177734.0,170125.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_totalpos_m5p0_t6p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_totalpos_m5p0_t6p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8006    154652.50  runs/backtest-1777385615667-round5-day+2
D+3               3    10000        9477    177734.00  runs/backtest-1777385615667-round5-day+3
D+4               4    10000        8633    170125.50  runs/backtest-1777385615667-round5-day+4
TOTAL             -    30000       26116    502512.00  -
",,,,True,5.0,6.0
micro_totalpos_m2p0_t2p0,research/round5/generated_traders/micro_totalpos_m2p0_t2p0.py,5,1,,,38,0,502453.0,155506.5,181705.0,165241.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_totalpos_m2p0_t2p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_totalpos_m2p0_t2p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7749    155506.50  runs/backtest-1777385599793-round5-day+2
D+3               3    10000        9243    181705.00  runs/backtest-1777385599793-round5-day+3
D+4               4    10000        8412    165241.50  runs/backtest-1777385599793-round5-day+4
TOTAL             -    30000       25404    502453.00  -
",,,,True,2.0,2.0
micro_totalpos_m5p0_t4p0,research/round5/generated_traders/micro_totalpos_m5p0_t4p0.py,5,1,,,38,0,501630.0,157879.5,174669.0,169081.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_totalpos_m5p0_t4p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_totalpos_m5p0_t4p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8103    157879.50  runs/backtest-1777385615671-round5-day+2
D+3               3    10000        9584    174669.00  runs/backtest-1777385615671-round5-day+3
D+4               4    10000        8808    169081.50  runs/backtest-1777385615671-round5-day+4
TOTAL             -    30000       26495    501630.00  -
",,,,True,5.0,4.0
micro_totalpos_m3p0_t2p0,research/round5/generated_traders/micro_totalpos_m3p0_t2p0.py,5,1,,,38,0,501047.0,155011.5,175570.0,170465.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_totalpos_m3p0_t2p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_totalpos_m3p0_t2p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7992    155011.50  runs/backtest-1777385607752-round5-day+2
D+3               3    10000        9462    175570.00  runs/backtest-1777385607752-round5-day+3
D+4               4    10000        8663    170465.50  runs/backtest-1777385607752-round5-day+4
TOTAL             -    30000       26117    501047.00  -
",,,,True,3.0,2.0
micro_totalpos_m2p0_t4p0,research/round5/generated_traders/micro_totalpos_m2p0_t4p0.py,5,1,,,38,0,500501.5,149705.5,189326.5,161469.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_totalpos_m2p0_t4p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_totalpos_m2p0_t4p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7601    149705.50  runs/backtest-1777385606741-round5-day+2
D+3               3    10000        9110    189326.50  runs/backtest-1777385606741-round5-day+3
D+4               4    10000        8216    161469.50  runs/backtest-1777385606741-round5-day+4
TOTAL             -    30000       24927    500501.50  -
",,,,True,2.0,4.0
micro_robust_m3p0_t6p0,research/round5/generated_traders/micro_robust_m3p0_t6p0.py,5,1,,,41,0,499566.5,146164.5,180670.0,172732.0,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_robust_m3p0_t6p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_robust_m3p0_t6p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8265    146164.50  runs/backtest-1777385561613-round5-day+2
D+3               3    10000        9877    180670.00  runs/backtest-1777385561613-round5-day+3
D+4               4    10000        8906    172732.00  runs/backtest-1777385561613-round5-day+4
TOTAL             -    30000       27048    499566.50  -
",,,,True,3.0,6.0
micro_robust_m5p0_t6p0,research/round5/generated_traders/micro_robust_m5p0_t6p0.py,5,1,,,41,0,499018.0,147054.5,171847.5,180116.0,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_robust_m5p0_t6p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_robust_m5p0_t6p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8576    147054.50  runs/backtest-1777385562641-round5-day+2
D+3               3    10000       10168    171847.50  runs/backtest-1777385562641-round5-day+3
D+4               4    10000        9243    180116.00  runs/backtest-1777385562641-round5-day+4
TOTAL             -    30000       27987    499018.00  -
",,,,True,5.0,6.0
micro_robust_m2p0_t2p0,research/round5/generated_traders/micro_robust_m2p0_t2p0.py,5,1,,,41,0,498959.0,147908.5,175818.5,175232.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_robust_m2p0_t2p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_robust_m2p0_t2p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8319    147908.50  runs/backtest-1777385546448-round5-day+2
D+3               3    10000        9934    175818.50  runs/backtest-1777385546448-round5-day+3
D+4               4    10000        9022    175232.00  runs/backtest-1777385546448-round5-day+4
TOTAL             -    30000       27275    498959.00  -
",,,,True,2.0,2.0
micro_robust_m5p0_t4p0,research/round5/generated_traders/micro_robust_m5p0_t4p0.py,5,1,,,41,0,498136.0,150281.5,168782.5,179072.0,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_robust_m5p0_t4p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_robust_m5p0_t4p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8673    150281.50  runs/backtest-1777385561563-round5-day+2
D+3               3    10000       10275    168782.50  runs/backtest-1777385561563-round5-day+3
D+4               4    10000        9418    179072.00  runs/backtest-1777385561563-round5-day+4
TOTAL             -    30000       28366    498136.00  -
",,,,True,5.0,4.0
micro_robust_m3p0_t2p0,research/round5/generated_traders/micro_robust_m3p0_t2p0.py,5,1,,,41,0,497553.0,147413.5,169683.5,180456.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_robust_m3p0_t2p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_robust_m3p0_t2p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8562    147413.50  runs/backtest-1777385553467-round5-day+2
D+3               3    10000       10153    169683.50  runs/backtest-1777385553467-round5-day+3
D+4               4    10000        9273    180456.00  runs/backtest-1777385553467-round5-day+4
TOTAL             -    30000       27988    497553.00  -
",,,,True,3.0,2.0
micro_totalpos_m3p0_t4p0,research/round5/generated_traders/micro_totalpos_m3p0_t4p0.py,5,1,,,38,0,497025.0,157203.5,174311.0,165510.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_totalpos_m3p0_t4p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_totalpos_m3p0_t4p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7833    157203.50  runs/backtest-1777385607770-round5-day+2
D+3               3    10000        9306    174311.00  runs/backtest-1777385607770-round5-day+3
D+4               4    10000        8456    165510.50  runs/backtest-1777385607770-round5-day+4
TOTAL             -    30000       25595    497025.00  -
",,,,True,3.0,4.0
micro_robust_m2p0_t4p0,research/round5/generated_traders/micro_robust_m2p0_t4p0.py,5,1,,,41,0,497007.5,142107.5,183440.0,171460.0,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_robust_m2p0_t4p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_robust_m2p0_t4p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8171    142107.50  runs/backtest-1777385553510-round5-day+2
D+3               3    10000        9801    183440.00  runs/backtest-1777385553510-round5-day+3
D+4               4    10000        8826    171460.00  runs/backtest-1777385553510-round5-day+4
TOTAL             -    30000       26798    497007.50  -
",,,,True,2.0,4.0
mm_pos2day_q3_i1_s0p0_e0p0,research/round5/generated_traders/mm_pos2day_q3_i1_s0p0_e0p0.py,3,1,0.0,0.0,37,0,496422.5,167402.0,135869.0,193151.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_pos2day_q3_i1_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_pos2day_q3_i1_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6980    167402.00  runs/backtest-1777385302660-round5-day+2
D+3               3    10000        8554    135869.00  runs/backtest-1777385302660-round5-day+3
D+4               4    10000        7563    193151.50  runs/backtest-1777385302660-round5-day+4
TOTAL             -    30000       23097    496422.50  -
",,,,,,
mm_totalpos_q5_i1_s0p4_e0p0,research/round5/generated_traders/mm_totalpos_q5_i1_s0p4_e0p0.py,5,1,0.4,0.0,38,0,495301.5,148364.0,151866.5,195071.0,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_totalpos_q5_i1_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_totalpos_q5_i1_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6958    148364.00  runs/backtest-1777385260062-round5-day+2
D+3               3    10000        8601    151866.50  runs/backtest-1777385260062-round5-day+3
D+4               4    10000        7646    195071.00  runs/backtest-1777385260062-round5-day+4
TOTAL             -    30000       23205    495301.50  -
",,,,,,
mm_totalpos_q10_i1_s0p4_e0p0,research/round5/generated_traders/mm_totalpos_q10_i1_s0p4_e0p0.py,10,1,0.4,0.0,38,0,495301.5,148364.0,151866.5,195071.0,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_totalpos_q10_i1_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_totalpos_q10_i1_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6958    148364.00  runs/backtest-1777385288417-round5-day+2
D+3               3    10000        8601    151866.50  runs/backtest-1777385288417-round5-day+3
D+4               4    10000        7646    195071.00  runs/backtest-1777385288417-round5-day+4
TOTAL             -    30000       23205    495301.50  -
",,,,,,
mm_totalpos_q8_i1_s0p4_e0p0,research/round5/generated_traders/mm_totalpos_q8_i1_s0p4_e0p0.py,8,1,0.4,0.0,38,0,495301.5,148364.0,151866.5,195071.0,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_totalpos_q8_i1_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_totalpos_q8_i1_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6958    148364.00  runs/backtest-1777385274297-round5-day+2
D+3               3    10000        8601    151866.50  runs/backtest-1777385274297-round5-day+3
D+4               4    10000        7646    195071.00  runs/backtest-1777385274297-round5-day+4
TOTAL             -    30000       23205    495301.50  -
",,,,,,
peb_totalpos_te12p0_me2p0,research/round5/generated_traders/peb_totalpos_te12p0_me2p0.py,5,1,,,38,0,494822.5,168078.0,138210.0,188534.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/peb_totalpos_te12p0_me2p0.py --dataset round5 --products off --artifact-mode none`
trader: peb_totalpos_te12p0_me2p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8058    168078.00  runs/backtest-1777385592697-round5-day+2
D+3               3    10000        9768    138210.00  runs/backtest-1777385592697-round5-day+3
D+4               4    10000        8780    188534.50  runs/backtest-1777385592697-round5-day+4
TOTAL             -    30000       26606    494822.50  -
",True,12.0,2.0,,,
peb_totalpos_te12p0_me1p0,research/round5/generated_traders/peb_totalpos_te12p0_me1p0.py,5,1,,,38,0,494822.5,168078.0,138210.0,188534.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/peb_totalpos_te12p0_me1p0.py --dataset round5 --products off --artifact-mode none`
trader: peb_totalpos_te12p0_me1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8058    168078.00  runs/backtest-1777385592477-round5-day+2
D+3               3    10000        9768    138210.00  runs/backtest-1777385592477-round5-day+3
D+4               4    10000        8780    188534.50  runs/backtest-1777385592477-round5-day+4
TOTAL             -    30000       26606    494822.50  -
",True,12.0,1.0,,,
