leader,follower,h,days,n,corr_mean,corr_min,corr_max,edge_mean,edge_min,edge_max,same_sign_corr,same_sign_edge,score
PANEL_1X4,PANEL_1X4,200,3,712,-0.03252310752860432,-0.06666355056487855,0.016128023285416557,-12.691697859186036,-24.503010797342192,0.1172515368852487,False,False,3.9050786803416235
SLEEP_POD_COTTON,SLEEP_POD_COTTON,500,3,688,-0.02356910878220246,-0.06295403929603645,0.015395892697557693,-12.349323233769072,-42.455588481118454,20.75518292682927,False,False,3.775504296477329
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MORNING_BREATH,500,3,688,-0.013183798345508993,-0.09070850396322362,0.05458137812674995,-12.321139492020707,-25.917255527695467,14.388999653259361,False,False,3.735893242642739
PANEL_1X2,PANEL_1X2,50,3,727,0.06838930688228174,0.00938995825699504,0.10750960728810297,11.70586456055502,2.0347500668270513,19.923147440794498,True,True,3.716927288813351
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MINT,500,3,688,0.020479312609814115,0.011477268526135318,0.0337702327374219,12.081780285590005,7.980320644327939,16.135142163661584,True,True,3.685972023506444
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_GRAPHITE_MIST,50,3,727,-0.07103122283477085,-0.09136708693064628,-0.034565569383063745,-11.32039132794315,-13.922956455309397,-9.226577118417536,True,True,3.609211066887258
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_BLACK_HOLES,500,3,688,-0.011761007384254651,-0.1288928776196311,0.11158734337459099,-11.798109465895593,-77.56971354760276,66.89723474341191,False,False,3.5747158619214416
PEBBLES_M,PEBBLES_M,200,3,631,0.030334582250192903,-0.04985832136500374,0.15008268700806318,11.509095730844358,-19.474489795918366,56.050592885375494,False,False,3.543732466003886
SNACKPACK_CHOCOLATE,SNACKPACK_CHOCOLATE,500,3,688,-0.009263656881713449,-0.11130007851898888,0.07784291096666703,-11.598752613442405,-40.14298780487805,2.798229617810197,False,False,3.5074167546778616
SLEEP_POD_SUEDE,SLEEP_POD_SUEDE,100,3,722,-0.059382321708981445,-0.10805382869052077,0.010932799910467297,-11.061424712647357,-25.259375972611267,6.06905344757242,False,False,3.496574378921151
SNACKPACK_VANILLA,SNACKPACK_VANILLA,500,3,688,0.016140638837234995,-0.06034482322605515,0.11127691636599839,11.493163856568406,-4.055868585298198,39.97662601626016,False,False,3.496371073482227
PEBBLES_XS,PEBBLES_XS,500,3,605,-0.025161080750876943,-0.07159487329505333,0.06352131305691294,-11.15476999522678,-58.553921568627445,55.609004313443556,False,False,3.421914240820664
PEBBLES_XL,PEBBLES_XL,20,3,642,-0.0444888477497364,-0.11033324120556795,0.00959106600575063,-10.911251773580092,-25.503267973856207,1.4819823867721063,False,False,3.4068420753232376
SLEEP_POD_LAMB_WOOL,SLEEP_POD_LAMB_WOOL,50,3,727,0.08885442550997151,0.06304732493290403,0.11007068928552602,10.037155376715065,-0.7292167869553596,15.747097020626432,True,False,3.2777098895444343
MICROCHIP_CIRCLE,MICROCHIP_CIRCLE,500,3,539,-0.017532005389528316,-0.2086737430718881,0.09505217992582214,-10.701249983404592,-63.55644811115936,21.462271062271064,False,False,3.2629710111899626
UV_VISOR_AMBER,UV_VISOR_AMBER,200,3,712,-0.03943294007520664,-0.0895745116689871,0.039664077735288975,-10.443504903633357,-19.59610326688815,6.534772028688522,False,False,3.2513502913156276
ROBOT_LAUNDRY,ROBOT_LAUNDRY,200,3,712,-0.03735341140926782,-0.05738811067517623,-0.013578430525785133,-10.380388162432412,-14.526233808821118,-8.30263831967213,True,True,3.2261766829575267
PEBBLES_M,PEBBLES_M,10,3,644,0.09363435176938067,0.04844651985382559,0.14271831888328976,9.778294252166022,6.391722154963681,15.303952991452991,True,True,3.214391330957949
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,100,3,722,-0.04642999964405175,-0.14625177832902217,0.008605674498904465,-10.184616663715692,-35.50713994288046,5.615171370967742,False,False,3.1946749980468634
MICROCHIP_RECTANGLE,MICROCHIP_RECTANGLE,200,3,558,0.02079885412059496,-0.008664387130831858,0.07013242702374482,10.298435028499124,1.424195402298853,25.18933117801576,False,True,3.1519270709115226
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_FLAMES,100,3,722,0.04718651435031041,-0.03560311283210152,0.19445790611273733,10.012458949915574,-5.8135454916360665,34.150443510737624,False,False,3.145297228025604
UV_VISOR_MAGENTA,UV_VISOR_MAGENTA,50,3,727,0.02552749386553939,0.008883871727425989,0.0399681235244199,10.111977258142323,4.322018004501125,16.891071905907513,True,True,3.1101756590393155
SLEEP_POD_COTTON,SLEEP_POD_COTTON,50,3,727,-0.053938599238994356,-0.09143323879155414,-0.015710804030272228,-9.668798576254268,-17.108928094092487,-1.533258314578644,True,True,3.0624553705932636
MICROCHIP_CIRCLE,MICROCHIP_CIRCLE,200,3,558,-0.035851529355908476,-0.11292481566291435,0.02826547312802971,-9.543591858457352,-24.43296625580925,1.477586206896552,False,False,2.970632145604931
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,200,3,712,-0.019747517647071954,-0.08391081610911455,0.02341701758130326,-9.500091286621421,-32.43874584717608,8.915599385245901,False,False,2.9092699389276424
PEBBLES_XS,PEBBLES_XS,100,3,637,0.03675141434259119,-0.06719171233992266,0.13727921242948649,9.159111373311207,-18.81183118311831,37.424065420560744,False,False,2.8579876550211356
MICROCHIP_SQUARE,MICROCHIP_SQUARE,20,3,568,-0.05966740596585171,-0.18152267223605323,0.004052892769860839,-8.745938036786136,-20.238798920377867,6.799252136752136,False,False,2.802783628933396
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_WINDS,100,3,722,-0.05287983408915015,-0.15733930949709057,0.05185916216193497,-8.748071263285757,-28.620869033047736,9.990818549642078,False,False,2.783060881253178
ROBOT_MOPPING,ROBOT_MOPPING,100,3,722,0.04946554884780682,-0.027753004163001863,0.10633391428794049,8.70372040241484,-10.724602203182375,29.696446572580644,False,False,2.7595127672678723
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_GARLIC,200,3,712,-0.020046125545174515,-0.052859667664099226,0.007577466309577974,-8.945853459237133,-20.348616803278688,2.2038858829316297,False,False,2.7438944144066633
MICROCHIP_SQUARE,MICROCHIP_SQUARE,10,3,569,-0.08487017431007797,-0.09189211510690735,-0.07191450516408485,-8.211013388197793,-11.51891089108911,-4.610176282051282,True,True,2.7179145393895716
PANEL_2X4,PANEL_2X4,500,3,688,0.0003483465504639059,-0.01525516844547483,0.015201566440380359,-9.020180783312947,-13.292987804878045,-5.7174063800277395,False,True,2.7070992746452758
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_CHOCOLATE,200,3,712,-0.017538223282002677,-0.0666588658672151,0.014256919170925586,-8.814186718976728,-18.79232838114754,7.181789867109634,False,False,2.696870685539027
ROBOT_MOPPING,ROBOT_MOPPING,500,3,688,0.039431250043432196,-0.05412588916118738,0.09442975933743387,8.517005618088836,-45.17977357343666,47.71544715447155,False,False,2.6733954355569476
PEBBLES_M,PEBBLES_M,5,3,644,0.09547230611127842,0.09402376545110867,0.09738782924063004,7.912565597107037,7.111503383348044,8.55977602905569,True,True,2.6601865974659464
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,50,3,727,-0.0451597926972289,-0.06603417517463579,-0.02464542191271364,-8.332495715360396,-15.598436246992783,-3.5590909090909086,True,True,2.6352280926998057
UV_VISOR_YELLOW,UV_VISOR_YELLOW,200,3,712,-0.030576656152807996,-0.04709441890646466,-0.0197246153069477,-8.300273276183447,-19.581637596899224,6.333055840163935,True,False,2.581811951313458
PEBBLES_XL,PEBBLES_XL,5,3,644,-0.05146212432931132,-0.05492278880062632,-0.04920232276256769,-8.021421859210173,-9.313746438746438,-5.472295773266647,True,True,2.560812930750986
MICROCHIP_TRIANGLE,MICROCHIP_TRIANGLE,20,3,568,-0.029717671609605676,-0.12475991964411567,0.0819973235734986,-8.223827410406358,-21.66,9.501068376068377,False,False,2.5563012379507244
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_CHOCOLATE,100,3,722,-0.02206454760995667,-0.05346005547618475,0.02352906103418577,-8.212054151797073,-12.90108366935484,-4.62015503875969,False,True,2.529809888368992
SNACKPACK_STRAWBERRY,SNACKPACK_STRAWBERRY,500,3,688,0.013082183945521833,-0.001548336810243188,0.03361331320776764,8.108134114445152,-0.16917407491832037,22.182905686546462,False,False,2.471686786170111
UV_VISOR_AMBER,UV_VISOR_AMBER,50,3,727,-0.06345447461114383,-0.13938633952176033,0.039928757142734986,-7.471816280148118,-18.180863254392666,7.351587896974244,False,False,2.431908307877867
SLEEP_POD_SUEDE,SLEEP_POD_SUEDE,50,3,727,-0.045005452997119354,-0.12768745848629814,0.03650487682070751,-7.5829736983761675,-19.922918258212373,7.589882384389201,False,False,2.4099084685042085
SLEEP_POD_SUEDE,SLEEP_POD_SUEDE,20,3,730,-0.056820761892512395,-0.1799334880217998,0.045523840438514436,-7.400803085100997,-19.658288770053474,7.12008547008547,False,False,2.3907032112078364
SNACKPACK_PISTACHIO,SNACKPACK_PISTACHIO,200,3,712,0.03404831504545921,-0.03317296178546904,0.09634416187161604,7.569253720755331,4.135797342192691,11.26453637295082,False,True,2.372921061362977
PEBBLES_L,PEBBLES_L,100,3,637,0.034969985667835234,-0.06589409941540249,0.14798281475020705,7.45521869254313,-24.35268311790051,36.91424142414241,False,False,2.3414755647664447
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MINT,50,3,727,0.04462370557820162,-0.053215831726611394,0.11909770156845749,7.356302479672763,-5.497794707297514,17.876623376623378,False,False,2.3407618606364338
ROBOT_MOPPING,ROBOT_MOPPING,50,3,727,0.059713655760873806,-0.08394688152983722,0.1493369472373066,7.156257302451583,-13.37787356321839,19.749281070267564,False,False,2.3260181580180963
PANEL_4X4,PANEL_4X4,500,3,688,0.015381090296637687,-0.10729441229339542,0.09317389386698158,7.582271133966155,-34.05489704429754,29.036280487804873,False,False,2.3208246110797597
MICROCHIP_SQUARE,MICROCHIP_SQUARE,50,3,565,-0.023447810212227183,-0.07744476077770923,0.06549555985439531,-7.454155631136289,-20.50736497545008,3.966796679667965,False,False,2.3065901199775682
MICROCHIP_RECTANGLE,MICROCHIP_RECTANGLE,50,3,565,0.03847801720592466,-0.014399458511163716,0.12090839313262576,7.299895563208724,0.2450900163666122,20.63016301630163,False,True,2.3054027205803918
SLEEP_POD_SUEDE,SLEEP_POD_SUEDE,10,3,731,-0.06536190316369188,-0.1464603716570166,-0.02098958280200699,-6.978157389946721,-9.88655462184874,-3.845436158413258,True,True,2.2895329264750917
MICROCHIP_SQUARE,MICROCHIP_SQUARE,5,3,569,-0.0660152873967083,-0.12760960125759294,0.00495551683025935,-6.96580112338157,-12.098076923076924,-4.381009615384615,False,True,2.2877861992045956
ROBOT_DISHES,ROBOT_DISHES,50,3,727,0.03760355640916302,-0.05529969261979034,0.12175259346779035,7.242920757531041,-4.456551637909477,18.9914820473644,False,False,2.2856868964868013
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_WINDS,50,3,727,-0.053533137387597206,-0.19540204732929511,0.06533962109717177,-7.001553851556591,-27.14481422079658,9.50236822001528,False,False,2.2610655676297693
SNACKPACK_STRAWBERRY,SNACKPACK_STRAWBERRY,50,3,727,0.06379783953167549,0.0431881093732384,0.07506386624338418,6.810161458014636,3.7210304731355253,12.67994652406417,True,True,2.2344419559994173
MICROCHIP_SQUARE,MICROCHIP_SQUARE,200,3,558,-0.012348514446081885,-0.08759418007747082,0.09091752953612625,-7.225788644698906,-57.74764367816091,47.86583148110729,False,False,2.2047821367479177
UV_VISOR_ORANGE,UV_VISOR_ORANGE,100,3,722,-0.040073107409530344,-0.07572895712180303,0.008732419633636364,-6.926828795991111,-10.562015503875967,-2.2065272177419355,False,True,2.198267961025924
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MORNING_BREATH,50,3,727,0.026924710846378434,-0.005008101970928977,0.07897231601689167,6.828934621797226,1.1349885408708937,12.434046011502875,False,True,2.1294545190783034
SLEEP_POD_COTTON,SLEEP_POD_COTTON,20,3,730,-0.07123795643313273,-0.12429684621263919,-0.03511874695769218,-6.339135862380644,-12.056837606837608,-1.851861042183623,True,True,2.115454628013591
ROBOT_LAUNDRY,ROBOT_LAUNDRY,50,3,727,-0.045353419759906644,-0.06753044958232725,-0.033168257124847285,-6.576535323637553,-14.366312483293237,2.6681045261315326,True,False,2.109020856370986
ROBOT_DISHES,ROBOT_DISHES,20,3,730,0.05684301132014121,-0.0408192478209784,0.1390108576047402,6.445114599716118,-1.2070099255583129,13.58594346829641,False,False,2.104063413875259
PEBBLES_M,PEBBLES_M,20,3,642,0.05649706130277476,0.0017269562213621846,0.15295575900689531,6.339937070788035,-0.936196980589504,20.453208556149733,True,False,2.071472305144735
PEBBLES_XS,PEBBLES_XS,20,3,642,0.05215352836773613,0.019949088570778824,0.09492515179827109,6.262912064929495,2.141117052881759,13.664719626168225,True,True,2.035334204582057
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_WINDS,200,3,712,-0.027001171597517984,-0.1342482227297509,0.08378273875615533,-6.440562090712899,-29.047895902547065,14.222495491064107,False,False,2.013172142006424
