sym,i1,i3,total,d1,d2,d3,rc,path
VEV_5300,-1.0,-1.5,737581.0,271045.0,202969.0,263567.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m1p0_i3m1p5.py
VEV_5300,-1.0,-1.0,737564.0,271045.0,202952.0,263567.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m1p0_i3m1p0.py
VEV_5000,0,1.0,737545.0,267298.0,203992.0,266255.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10_i31p0.py
VEV_5300,-1.0,-0.5,737479.0,271045.0,202952.0,263482.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m1p0_i3m0p5.py
VEV_5400,-1.0,0,737471.0,272031.0,201788.0,263652.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m1p0_i30.py
VELVETFRUIT_EXTRACT,0.25,-2.0,737454.0,271713.0,202904.0,262837.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p25_i3m2p0.py
VEV_5400,-1.0,0.5,737415.0,271975.0,201788.0,263652.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m1p0_i30p5.py
VEV_5400,-1.0,1.0,737352.0,271980.0,201720.0,263652.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5400_i1m1p0_i31p0.py
VEV_5300,-1.0,0,737343.0,270909.0,202952.0,263482.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m1p0_i30.py
VEV_5300,-1.0,0.5,737258.0,270824.0,202952.0,263482.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m1p0_i30p5.py
VEV_5300,-1.0,1.0,737224.0,270797.0,202945.0,263482.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5300_i1m1p0_i31p0.py
VEV_5000,-0.75,-2.0,736976.0,276653.0,201511.0,258812.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p75_i3m2p0.py
VEV_5200,0.5,0.5,736815.0,272559.0,199519.0,264737.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p5_i30p5.py
VEV_5000,-0.75,-1.5,736655.0,276610.0,201511.0,258534.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p75_i3m1p5.py
VEV_5000,-0.75,-1.0,736621.0,276610.0,201511.0,258500.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p75_i3m1p0.py
VEV_5200,0.5,-1.0,736615.0,272736.0,199252.0,264627.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p5_i3m1p0.py
VEV_5200,0.5,0,736598.0,272479.0,199382.0,264737.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p5_i30.py
VEV_5200,0.5,1.0,736530.0,272559.0,199519.0,264452.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p5_i31p0.py
VEV_5200,0.5,-0.5,736468.0,272479.0,199252.0,264737.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p5_i3m0p5.py
VEV_5000,-0.75,0,736392.0,276615.0,201277.0,258500.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p75_i30.py
VEV_5000,-0.75,-0.5,736387.0,276610.0,201277.0,258500.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p75_i3m0p5.py
VEV_5200,0.5,-1.5,736385.0,272506.0,199252.0,264627.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p5_i3m1p5.py
VEV_5100,0,-1.0,736360.0,266785.0,204718.0,264857.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5100_i10_i3m1p0.py
VEV_5100,0,-1.5,736262.0,266785.0,204718.0,264759.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5100_i10_i3m1p5.py
VEV_5000,-0.75,0.5,736250.0,276473.0,201277.0,258500.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p75_i30p5.py
VEV_5100,0,-2.0,736103.0,266786.0,204563.0,264754.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5100_i10_i3m2p0.py
VEV_5000,0.25,-1.0,736041.0,269045.0,202971.0,264025.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p25_i3m1p0.py
VEV_5000,0.25,0,736017.0,269214.0,203111.0,263692.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p25_i30.py
VEV_5000,-0.75,1.0,736013.0,276236.0,201277.0,258500.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m0p75_i31p0.py
VEV_5100,0,-0.5,735926.0,266351.0,204718.0,264857.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5100_i10_i3m0p5.py
VEV_5100,0,0,735926.0,266351.0,204718.0,264857.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5100_i10_i30.py
VEV_5100,0,0.5,735922.0,266351.0,204736.0,264835.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5100_i10_i30p5.py
VEV_5200,0.5,-2.0,735904.0,272025.0,199252.0,264627.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5200_i10p5_i3m2p0.py
VEV_5100,0,1.0,735890.0,266366.0,204736.0,264788.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5100_i10_i31p0.py
VEV_5000,0.25,-0.5,735817.0,269154.0,202971.0,263692.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p25_i3m0p5.py
VEV_5000,0.25,-1.5,735811.0,268921.0,202971.0,263919.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p25_i3m1p5.py
VEV_5000,0.25,1.0,735702.0,268757.0,203111.0,263834.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p25_i31p0.py
VEV_5000,0.25,0.5,735701.0,268808.0,203111.0,263782.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p25_i30p5.py
VEV_5000,0.25,-2.0,735664.0,268774.0,202971.0,263919.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p25_i3m2p0.py
VELVETFRUIT_EXTRACT,0.5,1.0,734185.0,276777.0,200786.0,256622.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p5_i31p0.py
VELVETFRUIT_EXTRACT,0.5,0.5,733956.0,276710.0,200624.0,256622.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p5_i30p5.py
VEV_5000,0.5,-1.0,733772.0,272379.0,200801.0,260592.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p5_i3m1p0.py
VEV_5000,0.5,-0.5,733725.0,272594.0,200801.0,260330.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p5_i3m0p5.py
VELVETFRUIT_EXTRACT,0.5,0,733696.0,276691.0,200578.0,256427.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p5_i30.py
VELVETFRUIT_EXTRACT,0.5,-1.0,733552.0,276872.0,200453.0,256227.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p5_i3m1p0.py
VEV_5000,0.5,1.0,733396.0,272258.0,200941.0,260197.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p5_i31p0.py
VELVETFRUIT_EXTRACT,0.5,-0.5,733394.0,276594.0,200453.0,256347.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p5_i3m0p5.py
VEV_5000,0.5,0,733356.0,272225.0,200801.0,260330.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p5_i30.py
VEV_5000,0.5,-1.5,733332.0,272270.0,200801.0,260261.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p5_i3m1p5.py
VEV_5000,0.5,0.5,733308.0,272225.0,200941.0,260142.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p5_i30p5.py
VELVETFRUIT_EXTRACT,-0.5,-2.0,733265.0,273035.0,201103.0,259127.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p5_i3m2p0.py
VELVETFRUIT_EXTRACT,-0.5,-1.5,733247.0,272967.0,201103.0,259177.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p5_i3m1p5.py
VELVETFRUIT_EXTRACT,0.5,-1.5,733205.0,276595.0,200453.0,256157.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p5_i3m1p5.py
VELVETFRUIT_EXTRACT,-0.5,-1.0,733177.0,272950.0,201103.0,259124.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p5_i3m1p0.py
VEV_5000,0.5,-2.0,733171.0,272270.0,200823.0,260078.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i10p5_i3m2p0.py
VELVETFRUIT_EXTRACT,0.5,-2.0,732919.0,276788.0,200453.0,255678.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i10p5_i3m2p0.py
VELVETFRUIT_EXTRACT,-0.5,-0.5,732657.0,272877.0,200892.0,258888.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p5_i3m0p5.py
VELVETFRUIT_EXTRACT,-0.5,0,732532.0,273251.0,200569.0,258712.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p5_i30.py
VELVETFRUIT_EXTRACT,-0.5,1.0,732330.0,273742.0,200245.0,258343.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p5_i31p0.py
VELVETFRUIT_EXTRACT,-0.5,0.5,732100.0,273088.0,200407.0,258605.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p5_i30p5.py
VEV_5000,-1.0,-1.5,731598.0,279207.0,196170.0,256221.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m1p0_i3m1p5.py
VEV_5000,-1.0,-2.0,731479.0,279207.0,196170.0,256102.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m1p0_i3m2p0.py
VEV_5000,-1.0,-0.5,731361.0,278951.0,196170.0,256240.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m1p0_i3m0p5.py
VEV_5000,-1.0,-1.0,731342.0,278951.0,196170.0,256221.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m1p0_i3m1p0.py
VEV_5000,-1.0,0,731118.0,278708.0,196170.0,256240.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m1p0_i30.py
VEV_5000,-1.0,0.5,730982.0,278572.0,196170.0,256240.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m1p0_i30p5.py
VEV_5000,-1.0,1.0,730778.0,278572.0,195966.0,256240.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VEV5000_i1m1p0_i31p0.py
VELVETFRUIT_EXTRACT,-0.75,-1.0,724735.0,274260.0,197880.0,252595.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p75_i3m1p0.py
VELVETFRUIT_EXTRACT,-0.75,-0.5,724541.0,274302.0,197880.0,252359.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p75_i3m0p5.py
VELVETFRUIT_EXTRACT,-0.75,-1.5,724117.0,273489.0,197880.0,252748.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p75_i3m1p5.py
VELVETFRUIT_EXTRACT,-0.75,-2.0,723849.0,272751.0,198195.0,252903.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p75_i3m2p0.py
VELVETFRUIT_EXTRACT,-0.75,0,723755.0,273962.0,197660.0,252133.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p75_i30.py
VELVETFRUIT_EXTRACT,-0.75,0.5,722899.0,273454.0,197312.0,252133.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p75_i30p5.py
VELVETFRUIT_EXTRACT,-0.75,1.0,722371.0,273308.0,197142.0,251921.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m0p75_i31p0.py
VELVETFRUIT_EXTRACT,-1.0,-2.0,712058.0,270268.0,193211.0,248579.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m1p0_i3m2p0.py
VELVETFRUIT_EXTRACT,-1.0,-0.5,711603.0,270574.0,192828.0,248201.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m1p0_i3m0p5.py
VELVETFRUIT_EXTRACT,-1.0,0,711546.0,270762.0,192640.0,248144.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m1p0_i30.py
VELVETFRUIT_EXTRACT,-1.0,-1.0,711280.0,270021.0,193041.0,248218.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m1p0_i3m1p0.py
VELVETFRUIT_EXTRACT,-1.0,-1.5,711161.0,269902.0,193041.0,248218.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m1p0_i3m1p5.py
VELVETFRUIT_EXTRACT,-1.0,0.5,710398.0,270013.0,192589.0,247796.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m1p0_i30p5.py
VELVETFRUIT_EXTRACT,-1.0,1.0,710150.0,269765.0,192589.0,247796.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_product_depth/VELVETFRUITEXTRACT_i1m1p0_i31p0.py
