product,k_micro,k_imbalance,threshold,active_rate,corr,hit_rate,proxy_pnl,mean_abs_signal
HYDROGEL_PACK,0.25,0.75,0.2,0.0286,0.2988228337448479,0.9743589743589743,1292.798535918123,0.011422649543372609
HYDROGEL_PACK,0.25,1.0,0.0,1.0,0.31746436351057905,0.9737373737373738,1458.5551320966752,0.012133197432351032
HYDROGEL_PACK,0.25,1.0,0.05,0.033,0.31746436351057905,0.9737373737373738,1458.5551320966752,0.012133197432351032
HYDROGEL_PACK,0.25,1.0,0.1,0.033,0.31746436351057905,0.9737373737373738,1458.5551320966752,0.012133197432351032
HYDROGEL_PACK,0.25,1.0,0.15,0.032,0.31456212851358195,0.9739583333333334,1442.87567805863,0.012133197432351032
HYDROGEL_PACK,0.25,1.0,0.2,0.0299,0.30686281949503397,0.9721293199554069,1398.4696227479262,0.012133197432351032
HYDROGEL_PACK,0.5,0.0,0.0,1.0,0.2969814754316445,0.9739854318418314,2227.491343640645,0.01858201175290857
HYDROGEL_PACK,0.5,0.0,0.05,0.03203333333333333,0.2969814754316445,0.9739854318418314,2227.491343640645,0.01858201175290857
HYDROGEL_PACK,0.5,0.0,0.1,0.03136666666666667,0.29606394841750383,0.973432518597237,2220.1335742171077,0.01858201175290857
HYDROGEL_PACK,0.5,0.0,0.15,0.0304,0.29451472598096445,0.9725877192982456,2207.5706042922657,0.01858201175290857
HYDROGEL_PACK,0.5,0.0,0.2,0.029566666666666668,0.29218627271919195,0.9729425028184893,2187.8767911609384,0.01858201175290857
HYDROGEL_PACK,0.5,0.25,0.0,1.0,0.30047560711862836,0.9737373737373738,2313.693708709241,0.019292559641878326
HYDROGEL_PACK,0.5,0.25,0.05,0.03203333333333333,0.3000270568545315,0.9739854318418314,2310.160182795845,0.019292559641878326
HYDROGEL_PACK,0.5,0.25,0.1,0.03203333333333333,0.3000270568545315,0.9739854318418314,2310.160182795845,0.019292559641878326
HYDROGEL_PACK,0.5,0.25,0.15,0.0304,0.2969995625536079,0.9725877192982456,2284.551813081476,0.019292559641878326
HYDROGEL_PACK,0.5,0.25,0.2,0.0302,0.2963414487581676,0.9724061810154525,2278.8835108975472,0.019292559641878326
HYDROGEL_PACK,0.5,0.5,0.0,1.0,0.3036485410701762,0.9737373737373738,2399.8960737779835,0.020003107530849894
HYDROGEL_PACK,0.5,0.5,0.05,0.033,0.3036485410701762,0.9737373737373738,2399.8960737779835,0.020003107530849894
HYDROGEL_PACK,0.5,0.5,0.1,0.03203333333333333,0.30279400792319705,0.9739854318418314,2392.8290219511146,0.020003107530849894
HYDROGEL_PACK,0.5,0.5,0.15,0.03186666666666667,0.3023933889422071,0.9738493723849372,2389.3949340409717,0.020003107530849894
